Date,VIXY_ret,VIXY_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2025-03-12,-0.0526533686417945,0.0472261528024406,0,0.9999996824334907,3.1756654089376037e-07,3.1756654089376037e-07,1.0,0.02187186513702789
2025-03-13,0.0427407120044718,0.0475540777706301,0,0.9999985068137455,1.4931862169202902e-06,1.4931862169202902e-06,1.0,0.009381639409045274
2025-03-14,-0.0915497875876772,0.0527283562249733,0,0.9999968097195918,3.1902804489841697e-06,3.1902804489841697e-06,1.0,0.0003576047473616728
2025-03-17,-0.0382366663936794,0.0537535246339337,0,0.9999983131628499,1.6868371862166474e-06,1.6868371862166474e-06,0.9999991565814068,-0.027975694575512987
2025-03-18,0.0272596233073826,0.0538302453720695,0,0.9999955874736352,4.412526319007674e-06,4.412526319007674e-06,0.9999977937368405,-0.022487897462259345
2025-03-19,-0.0347115435320284,0.0545426322173407,0,0.9999979272819126,2.0727180699807603e-06,2.0727180699807603e-06,0.999998963640965,-0.01889953244030613
2025-03-20,-0.01676132290218,0.0548365310737379,0,0.999997635861471,2.3641384946310337e-06,2.3641384946310337e-06,0.9999988179307526,-0.030799939421636485
2025-03-21,0.0006336208581066,0.0530142874750819,0,0.9999981762463935,1.8237535609349674e-06,1.8237535609349674e-06,0.9999990881232195,-0.012363257732479723
2025-03-24,-0.0665675872590422,0.0553144382077026,0,0.9999964823550068,3.517645000391437e-06,3.517645000391437e-06,0.9999982411774998,-0.018029441905552286
2025-03-25,0.008091678169125,0.0553199925424659,0,0.9999959096957789,4.090304217932933e-06,4.090304217932933e-06,0.999997954847891,-0.021863030933203804
2025-03-26,0.0299912369360968,0.055425346857287,0,0.999992310654311,7.689345726682866e-06,7.689345726682866e-06,0.9999961553271366,-0.008922474839578764
2025-03-27,0.0064964076411447,0.0540512212270849,0,0.9999947508353196,5.249164672915505e-06,5.249164672915505e-06,0.9999973754176635,-0.0042709287309138245
2025-03-28,0.0857874702141737,0.0570144628901608,0,0.9998180217947579,0.0001819782052619628,0.0001819782052619628,1.0,0.012759841140299594
2025-03-31,-0.0043677104449719,0.0543838940404822,0,0.9999932830287924,6.716971242252989e-06,6.716971242252989e-06,1.0,0.025199816503113655
2025-04-01,0.0013918584494801,0.0540988189706892,0,0.999903888381858,9.611161816689671e-05,9.611161816689671e-05,1.0,0.023859852559184675
2025-04-02,-0.0278019726066308,0.0533765661183757,0,0.9924955018230238,0.007504498176971177,0.007504498176971177,1.0,0.012301210650639155
2025-04-03,0.2192544838821284,0.0688731020774523,1,5.345068863817316e-08,0.9999999465493389,0.9999999465493389,1.0,0.05485282589883589
2025-04-04,0.1820480962638135,0.0778563659674304,1,7.345365785584547e-11,0.9999999999265583,0.9999999999265583,1.0,0.07410495110876385
2025-04-07,0.0054554676787308,0.0752853807359857,1,2.356938719691549e-05,0.9999764306128581,0.9999764306128581,1.0,0.07606958673350439
2025-04-08,0.1192329043290608,0.0787714066660188,1,2.631534172195532e-08,0.9999999736846806,0.9999999736846806,1.0,0.09963779590942054
2025-04-09,-0.2347401940751438,0.0961830338580948,1,1.613344932108996e-13,0.9999999999998863,0.9999999999998863,1.0,0.058250151615717935
2025-04-10,0.1735042187059153,0.1027005392811388,1,1.9308345136426712e-14,1.0,1.0,1.0,0.04910009858047531
2025-04-11,-0.0289082777707117,0.1001318350920182,1,3.514558078142315e-09,0.9999999964854851,0.9999999964854851,1.0,0.006908823773570272
2025-04-14,-0.1219534641854437,0.1043700880946656,1,5.6083004402592996e-11,0.9999999999439524,0.9999999999439524,0.5000000000280238,-0.01857296259926463
2025-04-15,-0.0074906717291576,0.1044649105230638,1,5.328256448796821e-10,0.9999999994671498,0.9999999994671498,0.5000000002664251,-0.04391767781090831
2025-04-16,0.080158417139833,0.1047782588371287,1,2.17812456865405e-11,0.9999999999781721,0.9999999999781721,1.0,0.019062044432087054
2025-04-17,-0.0294367277376802,0.1050513978934229,1,4.676708690191502e-10,0.9999999995322923,0.9999999995322923,0.5000000002338538,-0.021526144856632047
2025-04-21,0.0574918746459218,0.1052819513469727,1,5.841052400455235e-11,0.999999999941565,0.999999999941565,0.5000000000292175,-0.0042461143733053455
2025-04-22,-0.0629383156702684,0.1051235778614193,1,3.251049985941204e-10,0.9999999996748556,0.9999999996748556,1.0,0.007556915329729713
2025-04-23,-0.0361441227746736,0.1059065284556866,1,3.2127655745644586e-10,0.999999999678721,0.999999999678721,1.0,0.0018262251206265137
2025-04-24,-0.034410432876637,0.1065749637173779,1,2.443045002045835e-10,0.999999999755687,0.999999999755687,0.5000000001221565,-0.021087544882667487
2025-04-25,-0.0462409253218359,0.1075003375954068,1,1.5234118924079643e-10,0.9999999998476596,0.9999999998476596,0.5000000000761702,-0.024448384399498625
2025-04-28,0.0069215617203953,0.1061859874986784,1,2.0965449149114214e-10,0.9999999997903615,0.9999999997903615,0.5000000001048193,-0.03456244698460393
2025-04-29,-0.0099952295138229,0.1062350458757512,1,2.6162828687540696e-10,0.9999999997384066,0.9999999997384066,0.5000000001307967,-0.023973829753314826
2025-04-30,0.0227464261901665,0.1062484319405421,1,1.4144775503281854e-10,0.9999999998585736,0.9999999998585736,0.5000000000707132,-0.012195719960346806
2025-05-01,-0.0149994614521656,0.1060385715634278,1,2.962244181296542e-10,0.9999999997037321,0.9999999997037321,0.500000000148134,-0.008313525675452526
2025-05-02,-0.0432029254934229,0.0946674175441644,1,2.8975041028496673e-08,0.9999999710249772,0.9999999710249772,0.5000000144875114,-0.0077059257097699275
2025-05-05,0.0202732303035052,0.0845629397567676,1,8.576275279342686e-07,0.9999991423724436,0.9999991423724436,0.5000004288137783,-0.0050355919931479465
2025-05-06,0.0380875561381458,0.0851738841991932,1,5.22596475327713e-05,0.9999477403524446,0.9999477403524446,1.0,0.004580965137245793
2025-05-07,-0.025663032724249,0.0798111325488563,1,0.03297233418888745,0.9670276658111067,0.9670276658111067,0.5164861670944467,-0.005100926645637307
