Date,NVDA_ret,NVDA_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2022-12-21,0.0255335124697331,0.0326285772849932,0,0.9999759619474111,2.4038052478397715e-05,0.9999759619474111,0.5000120190262944,-0.013734781011780809
2022-12-22,-0.0730221038826716,0.0358765166468579,0,0.999999992535777,7.464345684344521e-09,0.999999992535777,0.5000000037321115,-0.019997402544677967
2022-12-23,-0.0087084465563998,0.035796410854003,0,0.9999981592708197,1.8407288684209166e-06,0.9999981592708197,0.5000009203645901,-0.017192807819460625
2022-12-27,-0.0740270861261035,0.0388273505397916,0,0.9999999996944098,3.056188945237769e-10,0.9999999996944098,0.5000000001527951,-0.028135150655717645
2022-12-28,-0.0060375371535214,0.0387996812344245,0,0.999999891751037,1.082488610490622e-07,0.999999891751037,0.5000000541244816,-0.027252332249792642
2022-12-29,0.0396015912769269,0.0350935083727344,0,0.9999981611580178,1.8388419707524717e-06,0.9999981611580178,0.5000009194209911,-0.02443871648835389
2022-12-30,0.0007529338931212,0.0348423595436301,0,0.9999947633151132,5.236684625931117e-06,0.9999947633151132,0.5000026183424434,-0.009683708933195328
2023-01-03,-0.0206721879068259,0.0349232976601693,0,0.9999974720553957,2.5279443136510114e-06,0.9999974720553957,0.5000012639723022,-0.012076457203280547
2023-01-04,0.029867355740258,0.0358807380714081,0,0.9999985387304823,1.4612696033192698e-06,0.9999985387304823,1.0,0.008702431169991752
2023-01-05,-0.0333662183476219,0.0356662701225468,0,0.9999994068804821,5.931191037671567e-07,0.9999994068804821,1.0,0.003236694931171652
2023-01-06,0.0407966766225005,0.0370511607889951,0,0.9999996996294154,3.003701911855443e-07,0.9999996996294154,1.0,0.0034757120002863726
2023-01-09,0.0504584663221224,0.0359414577643718,0,0.9999995636154424,4.3638461321943934e-07,0.9999995636154424,1.0,0.013416818486086612
2023-01-10,0.0178208589732465,0.0362641584490736,0,0.9999985569212594,1.4430787091264575e-06,0.9999985569212594,1.0,0.021115427862101094
2023-01-11,0.0057661428720972,0.0354406791260365,0,0.9999967555448047,3.2444548290174438e-06,0.9999967555448047,1.0,0.01629518528846893
2023-01-12,0.0313756680358431,0.035504109564249,0,0.9999980752109302,1.9247887019906975e-06,0.9999980752109302,1.0,0.029243562565161935
2023-01-13,0.0232275886709356,0.0357634025834638,0,0.9999979974310961,2.002568503398012e-06,0.9999979974310961,1.0,0.025729744974848957
2023-01-17,0.046423263666295,0.0360728060893066,0,0.9999994814562777,5.185432835593388e-07,0.9999994814562777,1.0,0.024922704443683476
2023-01-18,-0.0185300027197521,0.0359321521359406,0,0.9999988774768033,1.1225232905287576e-06,0.9999988774768033,1.0,0.017652532105083753
2023-01-19,-0.0358544059425057,0.0366409312787027,0,0.9999998020284889,1.9797109372707613e-07,0.9999998020284889,1.0,0.009328422342163172
2023-01-20,0.0620936787765749,0.0389110229389885,0,0.9999999898382157,1.0162235095311725e-08,0.9999999898382157,1.0,0.015472024490309533
2023-01-23,0.0731588633461496,0.0415877104551295,0,0.9999999998071871,1.924800228879969e-10,0.9999999998071871,1.0,0.02545827942535233
2023-01-24,0.0037443497167013,0.037054880950046,0,0.9999992718106037,7.281890009094348e-07,0.9999992718106037,1.0,0.016922496635433593
2023-01-25,0.0030058910384672,0.0368121812202022,0,0.9999988031757198,1.1968247280629088e-06,0.9999988031757198,1.0,0.02122967538707745
2023-01-26,0.0244868668956017,0.0307977202796768,0,0.9998901365170517,0.0001098634832099137,0.9998901365170517,1.0,0.033297929954698935
2023-01-27,0.0280348977102443,0.0304016034658692,0,0.9998784895712411,0.00012151042849533807,0.9998784895712411,1.0,0.026486173741432813
2023-01-30,-0.0608886151957707,0.034743635247778,0,0.9999998687744751,1.3122581518896318e-07,0.9999998687744751,0.5000000656127624,-0.00032332196695124824
2023-01-31,0.0193809145493893,0.0346310329162476,0,0.9999942639397781,5.736060185604555e-06,0.9999942639397781,1.0,0.0028039909995863518
2023-02-01,0.0694943823953593,0.0356626615707254,0,0.9999998996263507,1.0037386131285426e-07,0.9999998996263507,1.0,0.01610168927096477
