Date,JNJ_ret,JNJ_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2018-03-09,0.0130898202639455,0.0129132840679528,1,0.00031196009043616655,0.9996880399092967,0.9996880399092967,1.0,0.0075860057920006385
2018-03-12,-0.0087827332509059,0.0121148632134787,1,0.0009119465969893263,0.999088053403015,0.999088053403015,1.0,0.004329177671121379
2018-03-13,0.0128845794573073,0.0123501881990587,1,0.0006863601899482452,0.9993136398099547,0.9993136398099547,1.0,0.009340130517205617
2018-03-14,-0.0152247226853393,0.0129038646918226,1,0.00022718646639383408,0.9997728135333317,0.9997728135333317,1.0,0.005020188385373898
2018-03-15,0.0055767961029668,0.0129120529587718,1,0.0005373875743243488,0.9994626124256283,0.9994626124256283,1.0,0.0015087479775948778
2018-03-16,0.0046486017075681,0.0127054821310443,1,0.0005785083753000338,0.9994214916249208,0.9994214916249208,0.5002892541875397,-0.00017949573368060203
2018-03-19,-0.0260696986706372,0.0136775254818405,1,3.97872510703379e-06,0.9999960212750946,0.9999960212750946,0.5000019893624528,-0.0036368888176268625
2018-03-20,0.0074199223459164,0.0132177753352644,1,0.00022165985057724555,0.9997783401497087,0.9997783401497087,0.5001108299251457,-0.004729820239905043
2018-03-21,-0.0001522227321329,0.0130912230926541,1,0.00029218305158948285,0.9997078169483868,0.9997078169483868,0.5001460915258066,-0.0017153202492637624
2018-03-22,-0.0294719934320209,0.0147418126378626,1,1.1356816938122745e-07,0.999999886431403,0.999999886431403,0.5000000567842985,-0.008725078156261303
2018-03-23,-0.0180614561313163,0.0146753260517807,1,2.1223692608240687e-06,0.999997877630882,0.999997877630882,0.500001061184559,-0.013267089724038183
2018-03-26,0.0181398841306582,0.0152570989497891,1,1.3027485567209313e-06,0.9999986972515517,0.9999986972515517,0.5000006513742241,-0.0044251731637791015
2018-03-27,-0.0014140616771951,0.015254527735513,1,5.73045207270484e-06,0.9999942695476902,0.9999942695476902,0.5000028652261549,-0.006191969968401402
2018-03-28,0.001885021150692,0.015007097533632,1,1.0148620382016333e-05,0.9999898513793798,0.9999898513793798,0.5000050743103102,-0.005784521191836422
2018-03-29,0.0054772638658531,0.0143557331189639,1,2.9456033948737475e-05,0.9999705439659096,0.9999705439659096,1.0,0.001205330267738378
2018-04-02,-0.0284139344587883,0.0154308975369696,1,2.9067740700482714e-08,0.9999999709325498,0.9999999709325498,0.5000000145337251,-0.0008651653977560222
2018-04-03,0.0299736151273318,0.0168844478936428,1,1.9655820682287996e-09,0.999999998034582,0.999999998034582,1.0,0.0015015808015786975
2018-04-04,0.0159222514630698,0.0170354025397234,1,3.7177347408579674e-08,0.9999999628225857,0.9999999628225857,1.0,0.004968843429631677
2018-04-05,0.0022980193525388,0.0169901022465984,1,1.2579094131198718e-07,0.9999998742087052,0.9999998742087052,1.0,0.005051443070001037
2018-04-06,-0.0201700485572789,0.0167303369831667,1,1.6319173356514732e-08,0.9999999836809367,0.9999999836809367,0.5000000081595317,-7.801941462536322e-05
2018-04-09,0.0107148840939383,0.0166292895538209,1,1.9169140915868966e-07,0.9999998083085485,0.9999998083085485,1.0,0.007747744295919958
2018-04-10,0.0059294885040539,0.0166221438660963,1,2.766987827072459e-07,0.9999997233008272,0.9999997233008272,1.0,0.0029389189712643775
2018-04-11,-0.0047710903381093,0.0163172686949108,1,4.88729257788615e-07,0.9999995112704085,0.9999995112704085,0.5000002443647957,-0.0011997493889714427
2018-04-12,0.0061520254313441,0.016089338666534,1,9.212590291609058e-07,0.9999990787414086,0.9999990787414086,0.5000004606292957,-0.0004289481732103825
2018-04-13,0.0014557369934159,0.0160307435839273,1,1.170446766156679e-06,0.9999988295528539,0.9999988295528539,1.0,0.0038962089369285772
2018-04-16,0.0086894787525567,0.0161298512688124,1,7.207526537214951e-07,0.9999992792475365,0.9999992792475365,1.0,0.0034911278686522566
2018-04-17,-0.0093021317988717,0.0151490321655811,1,3.7738317636565385e-06,0.9999962261679953,0.9999962261679953,1.0,0.00044480380806713704
2018-04-18,-0.0218393152749327,0.0158050577562323,1,8.94465657863821e-08,0.9999999105530191,0.9999999105530191,0.5000000447234905,-0.0029688411792975432
2018-04-19,-0.0013320014300209,0.0158025615987202,1,1.8931382698415212e-06,0.9999981068612854,0.9999981068612854,0.5000009465693573,-0.004465646551570544
2018-04-20,-0.0070019847150998,0.0144424618218053,1,2.3646102853206112e-05,0.9999763538975406,0.9999763538975406,0.5000118230512297,-0.006157190893273684
2018-04-23,0.0013413545382328,0.0138238298262179,1,0.00018017987307777635,0.9998198201272764,0.9998198201272764,0.5000900899363618,-0.007626815736138463
2018-04-24,-0.0050590636679141,0.0132433872495895,1,0.0008448157435722417,0.9991551842561872,0.9991551842561872,0.5004224078719064,-0.006778202109946943
2018-04-25,0.0045068403307919,0.0132873541575813,1,0.0030297811769511387,0.9969702188233215,0.9969702188233215,0.5015148905883393,-0.0015089709888020234
2018-04-26,0.0098126573827891,0.0134691140426525,1,0.01055321152397658,0.9894467884759562,0.9894467884759562,1.0,0.0007199607737599764
2018-04-27,0.0020293333334475,0.013420248998251,1,0.06015424781839698,0.9398457521812725,0.9398457521812725,1.0,0.0025262243834694364
2018-04-30,-0.0139740532954308,0.0121354284008586,1,0.2626038398984534,0.7373961601016878,0.7373961601016878,0.6313019199491561,-0.0005368571832632836
2018-05-01,-0.0038021454976235,0.0100237508213935,0,0.8067394259569918,0.19326057404314534,0.19326057404314534,0.9033697129784273,-0.0002854735492051635
2018-05-02,-0.0201201709079527,0.0100762075082888,0,0.8784009402571683,0.12159905974313091,0.12159905974313091,0.9392004701284346,-0.005210875796954083
2018-05-03,-0.0038128620938618,0.0100083914874308,0,0.9839297944163911,0.016070205583188044,0.016070205583188044,0.991964897208406,-0.007935979692284264
2018-05-04,0.0093843731899827,0.0095137396595638,0,0.9978617494578708,0.0021382505420282504,0.0021382505420282504,0.9989308747289859,-0.006464971720977224
2018-05-07,-0.0048429527439364,0.0090844851873736,0,0.9997412832880299,0.00025871671179187374,0.00025871671179187374,0.9998706416441041,-0.004638751610678343
2018-05-08,-0.007961149346345,0.0089499579544804,0,0.9998950644904092,0.00010493550960476144,0.00010493550960476144,0.9999475322451976,-0.005470552380422643
2018-05-09,0.0073137131009731,0.0092292650409274,0,0.9998988290312272,0.00010117096904828954,0.00010117096904828954,1.0,1.6224421362516333e-05
2018-05-10,0.0147874382377232,0.0098335156841685,0,0.9996764743388891,0.0003235256610055309,0.0003235256610055309,1.0,0.0037362844876795164
2018-05-11,0.0149652872052158,0.0105222748660219,0,0.9995026968548998,0.000497303145363294,0.000497303145363294,1.0,0.004852467290726137
2018-05-14,-0.0093169603046791,0.0103911047352321,0,0.9996806816546729,0.0003193183454193102,0.0003193183454193102,1.0,0.003957665778577596
2018-05-15,-0.0074051114475206,0.0103314581527178,0,0.9998025588047006,0.00019744119573147028,0.00019744119573147028,1.0,0.004068873358342476
2018-05-16,0.0017567845469841,0.0092514806912626,0,0.9999221004493651,7.789955078374092e-05,7.789955078374092e-05,1.0,0.0029574876475446767
2018-05-17,-0.0120383991676891,0.009579505754726,0,0.9998303302664325,0.00016966973321886142,0.00016966973321886142,0.9999151651333906,-0.002407679833537784
2018-05-18,0.0031438026735183,0.0095397968683607,0,0.9999226313675135,7.736863253704077e-05,7.736863253704077e-05,0.9999613156837315,-0.004771976739877283
2018-05-21,-0.0041943201436189,0.0095496724635424,0,0.9999207551704854,7.924482986874953e-05,7.924482986874953e-05,0.9999603775850656,-0.0037474487076652437
2018-05-22,-0.0065682793098986,0.0095873161738598,0,0.9999066483880216,9.335161163850685e-05,9.335161163850685e-05,0.9999533241941807,-0.0035800822801408437
2018-05-23,0.0043837709267476,0.0095834203312791,0,0.9999214697268359,7.853027289327952e-05,7.853027289327952e-05,0.9999607348635533,-0.0030546850041881434
2018-05-24,-0.0097682703933359,0.0093840501038957,0,0.999879420892029,0.00012057910757519299,0.00012057910757519299,0.9999397104462124,-0.0026006592493175032
2018-05-25,0.0009884752198315,0.0093616241345583,0,0.9998956549735287,0.00010434502639873287,0.00010434502639873287,0.9999478274868006,-0.0030317247400548633
2018-05-29,-0.0171880373366681,0.0095962337235097,0,0.9994852135833641,0.0005147864162889495,0.0005147864162889495,0.9997426067918556,-0.005630468178664703
2018-05-30,0.013063460423907,0.0101992444881741,0,0.9996428550261468,0.0003571449735545177,0.0003571449735545177,0.9998214275132227,-0.0017041202319035835
2018-05-31,-0.0112226940617745,0.009523876484262,0,0.9997629728333736,0.00023702716623614104,0.00023702716623614104,0.9998814864168819,-0.004825413229608003
2018-06-01,0.0136169721844021,0.0100572912784111,0,0.9997477898776365,0.0002522101227591124,0.0002522101227591124,0.9998738949386204,-0.000148364714060404
2018-06-04,0.0056740719461378,0.0099011915100829,0,0.9998854148468235,0.0001145851535890822,0.0001145851535890822,1.0,0.000788754631200856
2018-06-05,-0.0038615153065681,0.0098811580145883,0,0.9998965203951294,0.00010347960514977017,0.00010347960514977017,1.0,0.003454059037220856
2018-06-06,0.0107261237667136,0.0100202135125569,0,0.9998497929554276,0.00015020704502004547,0.00015020704502004547,1.0,0.0029865917057821756
2018-06-07,0.004388006640582,0.0099356249243051,0,0.9999045452109231,9.545478896610936e-05,9.545478896610936e-05,1.0,0.006108731846253475
2018-06-08,0.0059016329803256,0.0094398346796501,0,0.9999207480524346,7.925194716455042e-05,7.925194716455042e-05,1.0,0.004565664005438176
2018-06-11,-0.0113489431963029,0.0090482317918905,0,0.9998788083695601,0.00012119163024920857,0.00012119163024920857,1.0,0.0011610609769500356
2018-06-12,-0.0009788806248455,0.0088574109184133,0,0.9999460953372271,5.390466251902277e-05,5.390466251902277e-05,1.0,0.0017375879132945562
2018-06-13,0.0007340776522316,0.0087360358683813,0,0.9999532459621794,4.6754038044688514e-05,4.6754038044688514e-05,0.9999766229809777,-0.00026082130960184384
2018-06-14,-0.0017955436326659,0.008720848187703,0,0.9999521907126403,4.7809287575532603e-05,4.7809287575532603e-05,0.9999760953562122,-0.0014975313642514236
2018-06-15,0.0016326408849007,0.0083216675964333,0,0.9999539863529293,4.601364683364441e-05,4.601364683364441e-05,0.9999769931765832,-0.002351329783336404
2018-06-18,-0.0105769833694328,0.0085982274238747,0,0.9999035386478615,9.646135250137058e-05,9.646135250137058e-05,0.9999517693237493,-0.002196937817962384
2018-06-19,0.0102507911859277,0.008901199720548,0,0.9999150412480562,8.495875192234255e-05,8.495875192234255e-05,1.0,4.89965441922563e-05
2018-06-20,-0.004333470716237,0.008829431410127,0,0.9999407594099606,5.924058970551843e-05,5.924058970551843e-05,0.9999703797051472,-0.0009645131295014638
2018-06-21,-0.004846555307532,0.0088302521956097,0,0.9999385454869519,6.145451298353548e-05,6.145451298353548e-05,0.9999692727435082,-0.001574715464474684
2018-06-22,0.01138018248567,0.0089211069908242,0,0.9999085022197965,9.149777997258872e-05,9.149777997258872e-05,1.0,0.0003747928556791763
2018-06-25,-0.0020370470699807,0.0089399868350589,0,0.9999456697121942,5.433028757008971e-05,5.433028757008971e-05,1.0,0.002082780115569596
2018-06-26,-0.0019599167284364,0.0079517789497567,0,0.9999560759312662,4.392406896855261e-05,4.392406896855261e-05,0.9999780379655157,-0.0003593614673032238
2018-06-27,-0.0060663723855903,0.0075947467505608,0,0.9999467831484999,5.321685170695861e-05,5.321685170695861e-05,0.9999733915741464,-0.0007059418011738837
2018-06-28,0.0032016845912497,0.007116367487785,0,0.99995323478865,4.6765211435563614e-05,4.6765211435563614e-05,1.0,0.0009037061785824562
2018-06-29,-0.0054245837440582,0.006591860445134,0,0.9999380107370751,6.198926296043009e-05,6.198926296043009e-05,0.9999690053685197,-0.0024572470673631837
2018-07-02,0.0019759822564222,0.0064761478582151,0,0.9999428339484867,5.716605191642826e-05,5.716605191642826e-05,0.9999714169740418,-0.0016546412020826036
2018-07-03,0.0092514574104889,0.0067392589669961,0,0.9999066723600641,9.332764019167141e-05,9.332764019167141e-05,1.0,0.0005876336257024563
2018-07-05,0.0184899575739345,0.0075356278520341,0,0.999751739712158,0.00024826028754380163,0.00024826028754380163,1.0,0.005498899617607416
2018-07-06,0.005981951363103,0.0075828298598297,0,0.9999375747624419,6.242523742032796e-05,6.242523742032796e-05,1.0,0.006054952971978075
2018-07-09,0.0023829462178679,0.0075028222822822,0,0.9999521494371976,4.785056273735425e-05,4.785056273735425e-05,1.0,0.007616458964363295
2018-07-10,0.010496220656464,0.0072267888002376,0,0.9998807177959698,0.0001192822038678292,0.0001192822038678292,1.0,0.009320506644371656
2018-07-11,-0.0089902860283624,0.0076061292866008,0,0.9995004467083982,0.0004995532916912608,0.0004995532916912608,1.0,0.005672157956601395
2018-07-12,0.0119688079140626,0.007954453517841,0,0.9958122553914243,0.0041877446081772084,0.0041877446081772084,1.0,0.004367928024627016
2018-07-13,-0.0144274339860165,0.0087386310112514,0,0.9656050747470741,0.034394925252563484,0.034394925252563484,1.0,0.0002860509548031163
2018-07-16,-0.0098953268283793,0.0090965545803837,0,0.8452573454977321,0.1547426545025422,0.1547426545025422,0.922628672748729,-0.002169603654446324
2018-07-17,0.0348342387380313,0.0114575892414157,1,0.014844239075069085,0.9851557609249678,0.9851557609249678,1.0,0.0026979999618671354
2018-07-18,-0.0101983872634395,0.0116969011839043,1,0.012027481374675164,0.9879725186251032,0.9879725186251032,1.0,0.002456379714851716
2018-07-19,-0.0146610305335539,0.0122119852663869,1,0.007689474489309105,0.992310525510644,0.992310525510644,0.5038447372446779,-0.002869587974671584
2018-07-20,-0.0007147026928522,0.0121323617527708,1,0.007996458486340865,0.9920035415139197,0.9920035415139197,0.5039982292430402,-0.0001270417160387244
2018-07-23,0.006178721425852,0.0119703938619127,1,0.005898885393108995,0.9941011146065041,0.9941011146065041,1.0,0.003087767934807536
2018-07-24,0.0213296754963497,0.0127217538167024,1,0.0008325452517657461,0.999167454747979,0.999167454747979,1.0,0.000386855286471216
2018-07-25,-0.0057371301147773,0.0128220231749061,1,0.001045584194184986,0.9989544158059158,0.9989544158059158,1.0,0.0012791067162036562
2018-07-26,0.0128239267193362,0.0128535975807159,1,0.001451845343757313,0.9985481546557957,0.9985481546557957,1.0,0.006776098166781676
2018-07-27,0.0097010044869827,0.0129291030871874,1,0.003773629569309539,0.9962263704307753,0.9962263704307753,1.0,0.008859239602748656
2018-07-30,0.0047021130438386,0.0127471520304038,1,0.010608708250274814,0.989391291749823,0.989391291749823,1.0,0.008563917926345976
2018-07-31,0.0026443381904248,0.0127416836463219,1,0.02151058902116303,0.9784894109787458,0.9784894109787458,1.0,0.004826850465160995
2018-08-01,0.0009048405110416,0.0127078940439347,1,0.038349017620821116,0.9616509823790592,0.9616509823790592,1.0,0.006155244590324776
2018-08-02,-0.0105341367603698,0.0126098120360696,1,0.06330339571765349,0.9366966042821661,0.9366966042821661,1.0,0.0014836318943835763
2018-08-03,0.0053188395516557,0.012600876126789,1,0.13653705765394603,0.8634629423459996,0.8634629423459996,1.0,0.0006071989073181764
2018-08-06,0.0005306662702131,0.0126078622984148,1,0.24079360024915974,0.7592063997505546,0.7592063997505546,0.6203968001247226,-0.0002270904474069236
2018-08-07,-0.0042509458111536,0.0125351590616667,1,0.37850209790027955,0.6214979021000301,0.6214979021000301,0.689251048949985,-0.0016061472477226038
2018-08-08,-0.0022084437383135,0.0123242266788946,0,0.5751478261570263,0.42485217384268054,0.42485217384268054,0.7875739130786598,-0.0022288040975936237
2018-08-09,0.0002285796674102,0.0120976929612012,0,0.7701079203239884,0.2298920796755649,0.2298920796755649,0.8850539601622176,-7.626081203762374e-05
2018-08-10,-0.0034358483782179,0.0115829702334847,0,0.9094409484435438,0.0905590515567204,0.0905590515567204,0.9547204742216397,-0.001827198398012344
2018-08-13,-0.0040615925588264,0.011341827855221,0,0.9735357144235747,0.0264642855764911,0.0264642855764911,0.9867678572117544,-0.0027456501638202435
2018-08-14,-0.0055444361462606,0.0084452446650414,0,0.9978044242320241,0.002195575767617822,0.002195575767617822,0.998902212116191,-0.003004348230841644
2018-08-15,0.0071557025060801,0.0082143188940681,0,0.9997473018550556,0.00025269814491677323,0.00025269814491677323,0.9998736509275417,-0.0011315189819629237
2018-08-16,0.0155950503715719,0.0079567312031754,0,0.999794622145519,0.00020537785419973012,0.00020537785419973012,1.0,0.001941775158869416
2018-08-17,0.0149093330424752,0.0083771467141005,0,0.999798910531756,0.00020108946796859486,0.00020108946796859486,1.0,0.005610811443008036
2018-08-20,0.0177637833127817,0.0089656318556959,0,0.9997010630729884,0.00029893692698102425,0.00029893692698102425,1.0,0.009975886617329656
2018-08-21,-0.0112406340918331,0.0085813019726439,0,0.9998637132649792,0.00013628673460131977,0.00013628673460131977,1.0,0.008836647028215155
2018-08-22,-0.0054825313245617,0.0085689891697411,0,0.9999374530223603,6.254697789030849e-05,6.254697789030849e-05,1.0,0.006309000262086797
2018-08-23,0.0037075481649916,0.0082134636902576,0,0.9999548016577361,4.5198342337331636e-05,4.5198342337331636e-05,1.0,0.003931499820770736
2018-08-24,0.0061977025491554,0.0080726968472656,0,0.9999516434668888,4.8356533291565614e-05,4.8356533291565614e-05,1.0,0.0021891737221067767
2018-08-27,-0.0009628794340432,0.0080591585716697,0,0.9999575732914332,4.2426708321414214e-05,4.2426708321414214e-05,0.9999787866458393,-0.0015561588272582035
2018-08-28,-0.0044567016939277,0.0081555236836523,0,0.999951748908611,4.825109162893962e-05,4.825109162893962e-05,0.9999758744541856,-0.00019937234767712365
2018-08-29,0.0040119242615269,0.0081830283156607,0,0.9999559058696081,4.409413048067378e-05,4.409413048067378e-05,1.0,0.0016995187695405963
2018-08-30,0.0006671266154597,0.0077100340224403,0,0.9999591425955691,4.085740478477008e-05,4.085740478477008e-05,1.0,0.0010914344596342164
2018-08-31,-0.0019286707229516,0.0077024033000638,0,0.9999561669422264,4.383305782264388e-05,4.383305782264388e-05,0.9999780834710887,-0.0005338401947871836
2018-09-04,-0.0072277319575782,0.0079381190184514,0,0.9999320893944117,6.791060552901776e-05,6.791060552901776e-05,0.9999660446972355,-0.0017868106994941835
2018-09-05,0.0158769876484664,0.0084973405241459,0,0.9998415207782647,0.00015847922184772942,0.00015847922184772942,1.0,0.0022799271689846363
2018-09-06,0.0074063996898723,0.0085199640822355,0,0.9999352017734237,6.479822641323565e-05,6.479822641323565e-05,1.0,0.0029588222546537164
2018-09-07,0.0032828287691467,0.0085052421598453,0,0.9999535119187722,4.6488081042438005e-05,4.6488081042438005e-05,1.0,0.003481962685391116
2018-09-10,-0.0008015094217292,0.0084266934211622,0,0.9999548610723411,4.513892764413394e-05,4.513892764413394e-05,1.0,0.003707394945635596
2018-09-11,0.0094300915477663,0.0083932213460626,0,0.9999351852835344,6.481471649639132e-05,6.481471649639132e-05,1.0,0.0070389596467044955
2018-09-12,0.0061179963037413,0.0081390609419523,0,0.9999501422177014,4.985778214467339e-05,4.985778214467339e-05,1.0,0.005087161377759476
2018-09-13,0.0037954898908894,0.0081051253850557,0,0.9999562184737577,4.378152580126692e-05,4.378152580126692e-05,1.0,0.004364979417962897
2018-09-14,-0.0028630056338216,0.007737899631242,0,0.9999559861044244,4.401389521163435e-05,4.401389521163435e-05,1.0,0.0031358125373692355
2018-09-17,0.0033635188657049,0.0072081358050735,0,0.9999541750635045,4.5824936779394e-05,4.5824936779394e-05,1.0,0.0039688181948560565
2018-09-18,0.0041353155275097,0.006253574286159,0,0.9999350292443789,6.49707557111559e-05,6.49707557111559e-05,1.0,0.0029098629908047365
2018-09-19,-0.0005691133783188,0.0055062995219384,0,0.9998999854810985,0.0001000145186839148,0.0001000145186839148,1.0,0.0015724410543927164
2018-09-20,0.0107633553325531,0.0055139382174648,0,0.9998249201340603,0.00017507986624930698,0.00017507986624930698,1.0,0.0029660141427254568
2018-09-21,0.0063190201371131,0.0055623498718589,0,0.999849815917629,0.000150184082129733,0.000150184082129733,1.0,0.004802419296912397
2018-09-24,-0.0170112435339689,0.0070973826821787,0,0.9996958462906501,0.0003041537091885852,0.0003041537091885852,1.0,0.0007274668169776364
2018-09-25,-0.0131131969321679,0.0078423338024386,0,0.9998400145975046,0.00015998540260714879,0.00015998540260714879,0.9999200072986965,-0.0027222356749578834
2018-09-26,-0.0034684542606966,0.0078067886138463,0,0.9999474268775354,5.257312278882261e-05,5.257312278882261e-05,0.9999737134386055,-0.003302103851433443
2018-09-27,0.0004342913275636,0.007784973517121,0,0.9999587168904072,4.128311003075512e-05,4.128311003075512e-05,0.9999793584449846,-0.005367916652431344
2018-09-28,-0.0003617723230878,0.007792288355996,0,0.9999572943458209,4.270565436737134e-05,4.270565436737134e-05,0.9999786471728163,-0.006704075144471524
2018-10-01,0.0109407062898001,0.0080492787503824,0,0.9999269680186981,7.303198169802976e-05,7.303198169802976e-05,0.9999634840091509,-0.0011136851797177237
2018-10-02,0.0056395527748936,0.007798150103862,0,0.9999488249402906,5.117505945008689e-05,5.117505945008689e-05,1.0,0.0026368647616945764
2018-10-03,-0.0103753848235499,0.0076295539653513,0,0.9999182404418315,8.175955817112479e-05,8.175955817112479e-05,1.0,0.0012554786491239165
2018-10-04,0.0022989539333536,0.0074934995643468,0,0.9999558359152723,4.4164085019132196e-05,4.4164085019132196e-05,1.0,0.0016284111702819164
2018-10-05,-0.0017953455752857,0.0074944687964538,0,0.9999570178230762,4.2982176822306644e-05,4.2982176822306644e-05,1.0,0.0013416965198423366
2018-10-08,0.0020822429770297,0.0074929357745556,0,0.9999534877146058,4.651228529492604e-05,4.651228529492604e-05,0.9999767438573526,-0.0004299961427117438
2018-10-09,-0.001363932773847,0.0072215336697384,0,0.9998778138462731,0.00012218615357228438,0.00012218615357228438,0.9999389069232139,-0.0018306932524598638
2018-10-10,-0.0106164390470176,0.0074708295402013,0,0.9987399870770742,0.0012600129230847558,0.0012600129230847558,0.9993699935384577,-0.0018789040971534036
2018-10-11,-0.0286502079463025,0.0096683730131634,0,0.9900343207001316,0.009965679300277124,0.009965679300277124,0.9950171603498614,-0.008068736473084624
2018-10-12,0.0002240733634921,0.0096820412440346,0,0.9982832368657424,0.0017167631338204064,0.0017167631338204064,0.9991416184330898,-0.007664852685329064
2018-10-15,0.0005974696918249,0.0096201066101069,0,0.998584422960009,0.0014155770401626468,0.0014155770401626468,0.9992922114799188,-0.007961807342370024
2018-10-16,0.019297413990847,0.0106837901788376,0,0.993257228765189,0.006742771234826592,0.006742771234826592,0.9966286143825867,-0.003829537989431224
2018-10-17,0.0210141318920123,0.0118070150305719,0,0.9899461970563348,0.010053802943469683,0.010053802943469683,1.0,0.002496576198374756
2018-10-18,0.0002864030411269,0.0115164980518769,0,0.9960255011225863,0.003974498876961297,0.003974498876961297,1.0,0.008283898395860636
2018-10-19,-0.0032308399607968,0.0113996413752429,0,0.9984213773961007,0.0015786226039222761,0.0015786226039222761,1.0,0.007592915731002856
2018-10-22,-0.0026645635882878,0.0107983745624716,0,0.9994971619019067,0.000502838097840473,0.000502838097840473,1.0,0.0069405090749803154
2018-10-23,0.0018014512297401,0.0103993618502625,0,0.9997351843919223,0.00026481560793303616,0.00026481560793303616,1.0,0.003441316522758936
2018-10-24,-0.0105647644903707,0.0106458219019114,0,0.9994114381578965,0.000588561842557785,0.000588561842557785,0.9997057190787211,-0.002874462753717664
2018-10-25,0.0072478198712825,0.0107770937999946,0,0.9990342208146281,0.000965779185103248,0.000965779185103248,0.9995171104074484,-0.001482179387686544
2018-10-26,-0.0108915927906863,0.0110539919640205,0,0.9971376374683798,0.0028623625319407786,0.0028623625319407786,0.9985688187340296,-0.0030143299536644443
2018-10-29,0.0042254649049629,0.0107890470752272,0,0.9943611453833182,0.005638854616299072,0.005638854616299072,0.9971805726918505,-0.0016363242550143041
2018-10-30,0.0229976892734585,0.0119659357815663,0,0.9798486388251038,0.020151361174953253,0.020151361174953253,1.0,0.0026029233537293757
2018-10-31,-0.0054139606707272,0.0117875217742987,0,0.9853858218023815,0.014614178197935644,0.014614178197935644,1.0,0.003633084117658075
2018-11-01,0.0059114163905478,0.0118465828474752,0,0.9888229472974822,0.01117705270269058,0.01117705270269058,1.0,0.0033658034215111356
2018-11-02,-0.0009950925860375,0.0118396837650908,0,0.9905415328031376,0.009458467197212422,0.009458467197212422,1.0,0.005345103462440896
2018-11-05,0.0107469461963308,0.0120547114832523,0,0.9905008505767229,0.00949914942359341,0.00949914942359341,1.0,0.006649399720714476
2018-11-06,0.0025986254526382,0.0120464101081991,0,0.9921396565437995,0.007860343456069216,0.007860343456069216,1.0,0.002569586956550416
2018-11-07,0.0151751947251735,0.0120957233826065,0,0.9931727737910192,0.006827226209166056,0.006827226209166056,1.0,0.006687418035730556
2018-11-08,0.0037920202363286,0.0096230637163065,0,0.9992659635587987,0.0007340364409924371,0.0007340364409924371,1.0,0.006263538804886716
2018-11-09,0.0002753436176766,0.009621981445831,0,0.9998692397809223,0.00013076021934131657,0.00013076021934131657,1.0,0.006517626045629536
2018-11-12,0.001924836151273,0.0096010309638178,0,0.999926201193614,7.37988061345939e-05,7.37988061345939e-05,1.0,0.0047532040366179765
2018-11-13,-0.0064760817850683,0.0091853661719287,0,0.9999255610704795,7.443892952524186e-05,7.443892952524186e-05,1.0,0.002938262589076676
2018-11-14,-0.0029766388223138,0.0082081751044623,0,0.9999522451714902,4.7754828161223745e-05,4.7754828161223745e-05,0.9999761225859194,-0.0006921041204207842
2018-11-15,0.0017315631529503,0.0082015410403563,0,0.9999479111581199,5.2088841425447574e-05,5.2088841425447574e-05,0.9999739555792873,-0.0011041955370964442
2018-11-16,0.0102587653748389,0.0083232150803741,0,0.9997961441935441,0.00020385580609637657,0.00020385580609637657,1.0,0.0008924888143360159
2018-11-19,0.011848072483598,0.0084862284240123,0,0.9985924745829812,0.0014075254171811596,0.0014075254171811596,1.0,0.002877136080801016
2018-11-20,-0.0087020357554085,0.0088901761208984,0,0.9892199146611773,0.010780085338672044,0.010780085338672044,1.0,0.0024319452867329764
2018-11-21,-0.0309276161904601,0.0113164533435085,0,0.9099726193445085,0.09002738065571919,0.09002738065571919,0.9549863096721404,-0.0031582501868962845
2018-11-23,0.0016887213096739,0.0112388892782508,0,0.9679367686377265,0.03206323136265473,0.03206323136265473,0.9839683843186726,-0.0031668185555515636
2018-11-26,0.0002833225846959,0.0108705544373424,0,0.9846826504756588,0.015317349524429234,0.015317349524429234,0.9923413252377854,-0.005161907113580164
2018-11-27,0.0130013582776097,0.0111431381414458,0,0.9867243839314775,0.013275616068853488,0.013275616068853488,0.9933621919655733,-0.004931249954777824
2018-11-28,0.0222338736515756,0.0110696682339269,0,0.9868616793080229,0.01313832069216584,0.01313832069216584,1.0,0.0012559319266189958
2018-11-29,-0.0040372613051393,0.011023366114572,0,0.9960001936069364,0.003999806392876991,0.003999806392876991,1.0,0.006634002903683156
2018-11-30,0.0071734923103374,0.0110483037832657,0,0.9985373646957554,0.0014626353046306895,0.0014626353046306895,1.0,0.007730957103815857
2018-12-03,-0.0047081697588635,0.0111397218111439,0,0.9993057226716415,0.0006942773281002733,0.0006942773281002733,1.0,0.006732658635103977
2018-12-04,-0.0012318697490903,0.010979432350944,0,0.9996308398947047,0.00036916010522571177,0.00036916010522571177,1.0,0.0038860130297639767
2018-12-06,-0.0008218569739934,0.010990451560918,0,0.999669764944818,0.0003302350555587868,0.0003302350555587868,0.9998348824722206,-0.0007251330953498234
2018-12-07,-0.0032952208799824,0.0105456941599745,0,0.9995156797801569,0.0004843202201917266,0.0004843202201917266,0.9997578398899041,-0.0005767250103184435
2018-12-10,-0.0011698100158138,0.0105237947956879,0,0.9982957805208655,0.0017042194787513045,0.0017042194787513045,0.9991478902606243,-0.0022453854755486837
2018-12-11,0.0085003171917787,0.0106821471773535,0,0.9908427977975479,0.009157202202339846,0.009157202202339846,1.0,0.0003963119145797566
