Date,DBC_ret,DBC_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2025-05-30,-0.0076337440500528,0.0087897535099476,0,0.9871590136745284,0.012840986325454348,0.9871590136745284,0.5064204931627359,-0.0038891618764236567
2025-06-02,0.0208538823429784,0.0098772138066776,0,0.9933051592179037,0.006694840782046417,0.9933051592179037,0.5033474203910482,-0.0008425091955079969
2025-06-03,0.0065451020529774,0.0097936369134268,0,0.9566434504682474,0.0433565495317914,0.9566434504682474,1.0,0.0022493190715697033
2025-06-04,-0.0037347980028522,0.0093733997886375,0,0.7079477483086074,0.2920522516914147,0.7079477483086074,1.0,0.0021632013899673835
2025-06-05,0.004666390918147,0.0088424946358443,1,0.3592157728751399,0.640784227124875,0.3592157728751399,1.0,0.004139366652239563
2025-06-06,0.0078831934987958,0.0085759829283384,1,0.2186406289316026,0.7813593710684408,0.2186406289316026,1.0,0.007242754162009283
2025-06-09,0.0009233300025867,0.0084599143886416,1,0.17912361735251775,0.8208763826474353,0.17912361735251775,1.0,0.003256643693930944
2025-06-10,-0.0023099254863756,0.0083994513164931,1,0.1814343507903022,0.8185656492097255,0.1814343507903022,1.0,0.0014856381860603434
2025-06-11,0.0160589853606751,0.0084603904202843,1,0.24207361300066157,0.7579263869992999,0.24207361300066157,1.0,0.005444394858765803
2025-06-12,0.0,0.0083466905231795,1,0.32703674138032085,0.6729632586196983,0.32703674138032085,1.0,0.004511116675136403
2025-06-13,0.0304819997636839,0.0102190805388812,0,0.9998845036260348,0.0001154963739326404,0.9998845036260348,1.0,0.009030877928114023
2025-06-16,-0.0022098711243531,0.0101694271020893,0,0.999971964140965,2.803585903375744e-05,0.999971964140965,1.0,0.008404237702726063
2025-06-17,0.0210164311920373,0.0108456466330964,0,0.9999999126862387,8.731379152804049e-08,0.9999999126862387,1.0,0.013069509038408644
2025-06-18,0.0025962780583722,0.010670675955955,0,0.9999972297452759,2.7702547504823886e-06,0.9999972297452759,1.0,0.010376967577948065
2025-06-20,0.0051725059835305,0.0106018147284904,0,0.9999968327572468,3.167242751491272e-06,0.9999968327572468,1.0,0.011411468774654165
2025-06-23,-0.0376742132794457,0.0140422690894773,0,1.0,5.901854466859936e-18,1.0,0.5,-0.0022197738339717566
2025-06-24,-0.0244024550952285,0.0152486893778759,0,1.0,1.4313883886168853e-20,1.0,0.5,-0.006658290628146837
2025-06-25,-0.0013733561451393,0.0150819271669187,0,1.0,6.56817447087853e-19,1.0,0.5,-0.011136248095582158
2025-06-26,0.0036579500281481,0.0150475277010838,0,1.0,6.794305884223686e-19,1.0,0.5,-0.010923913701626976
2025-06-27,-0.0050331948745461,0.0150431571123084,0,1.0,9.509628931403888e-19,1.0,0.5,-0.012965053873242297
2025-06-30,0.0004586853893377,0.014884787963205,0,1.0,3.5391725753740386e-18,1.0,0.5,-0.005338474139485617
2025-07-01,0.0054869775171376,0.0142532747962023,0,1.0,5.128344963405896e-16,1.0,1.0,0.0006394123829876027
2025-07-02,0.0162825711741935,0.014599989974915,0,1.0,5.07394266128729e-18,1.0,1.0,0.004170597846854163
2025-07-03,-0.0004487172133301,0.0145516815860345,0,1.0,6.43720628592157e-17,1.0,1.0,0.003349264398558523
2025-07-07,-0.0008980389201879,0.0145524542272534,0,1.0,6.486961446166564e-17,1.0,1.0,0.004176295589430163
2025-07-08,0.0031397025130165,0.0144863132063046,0,1.0,9.182475774872039e-17,1.0,1.0,0.004712499014165922
2025-07-09,-0.0017929463794984,0.0145051816627858,0,1.0,9.853128905466863e-17,1.0,1.0,0.0032565142348387225
2025-07-10,-0.0031454344794098,0.0145176582550346,0,1.0,9.014791479708481e-17,1.0,0.5,-0.0006290868958819373
2025-07-11,0.0129669629829942,0.014368684461012,0,1.0,6.952515024171241e-17,1.0,1.0,0.002054049143382923
2025-07-14,-0.0084765836830262,0.0145304857734916,0,1.0,7.060766854777144e-17,1.0,1.0,0.0005383401908152629
2025-07-15,-0.0017936620338884,0.0127414714871459,0,0.999999999953161,4.6824438345566193e-11,0.999999999953161,0.5000000000234195,-0.00044833271856571714
2025-07-16,0.0013455480499428,0.0127459129816294,0,0.9999999999581632,4.185542300994074e-11,0.9999999999581632,1.0,0.00017936616732252284
2025-07-17,0.0080357510434094,0.011886305996229,0,0.9999999955554131,4.444613986630829e-09,0.9999999955554131,1.0,0.002415603271886363
2025-07-18,0.0017770162153917,0.011873595581169,0,0.9999999915430635,8.456910241247264e-09,0.9999999915430635,1.0,0.0001776139183658629
2025-07-21,-0.002221742186651,0.0117749892395818,0,0.9999670575906379,3.2942409336961066e-05,0.9999670575906379,1.0,0.0014285822176409028
2025-07-22,-0.0017808843396361,0.0081956179223822,1,0.09525380833745072,0.9047461916624986,0.09525380833745072,1.0,0.0014311377564913627
2025-07-23,-0.0026774635092043,0.0058956231724413,1,0.00455806870190042,0.9954419312981482,0.00455806870190042,1.0,0.0006265354446619429
2025-07-24,0.0008933139461751,0.0058657585571532,1,0.000232118869315214,0.9997678811307388,0.000232118869315214,0.9998839405653424,-0.000801951974784917
2025-07-25,-0.0103209412275002,0.006378986188949,1,4.1696522006317324e-05,0.9999583034779853,4.1696522006317324e-05,0.9999791517389969,-0.003221543463363297
2025-07-28,0.0103209412275003,0.0065871724709491,1,2.564355426785968e-05,0.9999743564457241,2.564355426785968e-05,0.9999871782228661,-0.0007130067805330373
2025-07-29,0.0128633435382578,0.0070647660320777,1,3.534675362503916e-05,0.9999646532463677,3.534675362503916e-05,1.0,0.002215838795045743
2025-07-30,-0.002206058083504,0.0070730714113496,1,1.575131950388881e-05,0.9999842486804692,1.575131950388881e-05,1.0,0.002310119880185803
2025-07-31,-0.0084276173858512,0.0065076661842498,1,2.4480395904592634e-05,0.9999755196041346,2.4480395904592634e-05,1.0,0.0004459336137805428
2025-08-01,-0.0161655826828933,0.0074856348741248,1,8.03994679418023e-05,0.9999196005320328,8.03994679418023e-05,0.999959800266029,-0.000722994677298077
2025-08-04,-0.0036281784202903,0.0075194701227529,1,2.416637574588521e-05,0.9999758336242122,2.416637574588521e-05,0.9999879168121271,-0.003512818606856197
2025-08-05,-0.0086698929244661,0.0076753323490094,1,3.394411942589072e-05,0.999966055880527,3.394411942589072e-05,0.999983027940287,-0.007819465899400977
2025-08-06,-0.0022941183153273,0.007678341573189,1,2.383051871622735e-05,0.9999761694812903,2.383051871622735e-05,0.9999880847406419,-0.007837077945765637
2025-08-07,0.0032102579241471,0.0077241136601895,1,2.4708691798915047e-05,0.9999752913081621,2.4708691798915047e-05,0.9999876456541006,-0.0055095028837659765
2025-08-08,0.0,0.0070137458649282,1,1.423124056066861e-05,0.9999857687593859,1.423124056066861e-05,0.9999928843797197,-0.002276386347187317
2025-08-11,0.0013727277716308,0.0068426013747439,1,1.3500799790896965e-05,0.9999864992002638,1.3500799790896965e-05,0.9999932496001045,-0.001276205108803097
2025-08-12,-0.0041236683846007,0.006876248474946,1,1.497072399970798e-05,0.9999850292759573,1.497072399970798e-05,0.9999925146380002,-0.00036696020083001706
2025-08-13,-0.0013784040443706,0.0068514652660519,1,1.365838937824793e-05,0.9999863416106188,1.365838937824793e-05,0.9999931708053109,-0.0001838173466386771
2025-08-14,0.0041293446573403,0.0066240931364718,1,1.4399160105381658e-05,0.9999856008398502,1.4399160105381658e-05,0.9999928004199473,-3.712308238590367e-17
2025-08-15,-0.0032102579241471,0.0065893511806852,1,1.4440808583713083e-05,0.9999855591913915,1.4440808583713083e-05,0.9999927795957082,-0.0006420515848294571
2025-08-18,0.0009183332675973,0.0066140232042211,1,1.3582802696109722e-05,0.9999864171973529,1.3582802696109722e-05,0.9999932085986519,-0.0007329304856361571
2025-08-19,-0.0078323449480229,0.0067614951443887,1,2.0123165308890664e-05,0.9999798768346837,2.0123165308890664e-05,0.9999899384173456,-0.0014746657983205971
2025-08-20,0.0110396608592716,0.0073448856984752,1,3.293856153515616e-05,0.9999670614384695,3.293856153515616e-05,1.0,0.0010089471824078428
2025-08-21,0.0059293017214824,0.0075041367459885,1,2.3524625360813772e-05,0.9999764753746322,2.3524625360813772e-05,1.0,0.0013689385952362627
2025-08-22,0.0040843687250437,0.0072414197505938,1,1.7167173770553302e-05,0.9999828328261823,1.7167173770553302e-05,1.0,0.002827863925074423
2025-08-25,0.0049696152081992,0.0069239919176391,1,1.5693353732132704e-05,0.9999843066463163,1.5693353732132704e-05,1.0,0.003638120313194803
2025-08-26,-0.0076906135986978,0.0063415429376967,1,2.108022713566794e-05,0.9999789197728903,2.108022713566794e-05,1.0,0.003666466583059822
2025-08-27,0.0009078223600706,0.0063614549794235,1,1.4636418657215344e-05,0.9999853635813656,1.4636418657215344e-05,1.0,0.0016400988832196226
2025-08-28,0.0063319625500226,0.0063524299272046,1,1.869043085545947e-05,0.999981309569125,1.869043085545947e-05,1.0,0.001720631048927663
2025-08-29,0.0013516104793895,0.0051964935405173,1,5.157434794815499e-05,0.9999484256520447,5.157434794815499e-05,1.0,0.0011740793997968226
2025-09-02,0.0160790277684539,0.0061914358578914,1,6.413995451943576e-05,0.9999358600455305,6.413995451943576e-05,1.0,0.0033959619118477625
2025-09-03,-0.0089007782700208,0.0062111017753998,1,2.8570565861770668e-05,0.9999714294341508,2.8570565861770668e-05,1.0,0.003153928977583162
2025-09-04,-0.007178249498433,0.0064490225779361,1,2.0136979580059797e-05,0.9999798630204194,2.0136979580059797e-05,1.0,0.0015367146058824427
2025-09-05,-0.0081373811917713,0.006737120372493,1,2.0294485815024734e-05,0.9999797055142415,2.0294485815024734e-05,0.9999898527570925,-0.0013571541424763373
2025-09-08,0.0067857707123818,0.0068834411915851,1,1.7249386497448104e-05,0.9999827506134824,1.7249386497448104e-05,0.9999913753067513,-0.0002703220958778773
2025-09-09,0.0027014852219659,0.0068959416243106,1,1.4146764978386729e-05,0.999985853235011,1.4146764978386729e-05,0.9999929266175108,-0.002945830605175477
2025-09-10,0.006721911657977,0.0069115811654888,1,1.7313665099855224e-05,0.9999826863349184,1.7313665099855224e-05,1.0,0.00017870738042408303
2025-09-11,-0.0076216552363426,0.0071786051858931,1,2.1176500029023506e-05,0.9999788235000217,2.1176500029023506e-05,1.0,9.00262328421629e-05
2025-09-12,0.0058336058854477,0.0072267987816339,1,1.9075665904944412e-05,0.9999809243341117,1.9075665904944412e-05,1.0,0.0028842236482859627
2025-09-15,0.0089087083133235,0.0073486382760016,1,2.6974707134659343e-05,0.9999730252929145,2.6974707134659343e-05,1.0,0.003308811168474303
2025-09-16,0.0101479849501369,0.0075791812340955,1,3.871810178767569e-05,0.9999612818982364,3.871810178767569e-05,1.0,0.004798111114108503
2025-09-17,-0.0105914398849242,0.0077938817969341,1,4.854850290584501e-05,0.9999514514970932,4.854850290584501e-05,1.0,0.001335440805528263
2025-09-18,-0.0044464532154476,0.0076247104217315,1,2.5966813166044342e-05,0.9999740331867936,2.5966813166044342e-05,1.0,0.001970481209707263
2025-09-19,-0.0080537277026446,0.0078174381085715,1,3.7739063256244974e-05,0.9999622609367427,3.7739063256244974e-05,0.9999811304683719,-0.0008069855079111971
2025-09-22,0.0,0.0077751380149244,1,2.8331019478182627e-05,0.999971668980509,2.8331019478182627e-05,0.9999858344902609,-0.002588727170575897
2025-09-23,0.0102793380135402,0.0080257796313887,1,6.640137204675102e-05,0.9999335986279301,6.640137204675102e-05,0.9999667993139767,-0.0025624565578952372
2025-09-24,0.0066475255808291,0.0078785518187477,1,4.197909704053949e-05,0.999958020902983,4.197909704053949e-05,1.0,0.0008853365352554224
2025-09-25,0.0070422190706379,0.0079776455501123,1,4.5764234766491394e-05,0.9999542357652895,4.5764234766491394e-05,1.0,0.0031830709924725227
2025-09-26,0.0004385720224265,0.007905877868032,1,3.3580545252999734e-05,0.9999664194547883,3.3580545252999734e-05,1.0,0.004881530937486742
2025-09-29,-0.0083645439426943,0.008202011409041,1,6.455372542108041e-05,0.9999354462745778,6.455372542108041e-05,1.0,0.003208622148947883
2025-09-30,-0.0039867565158075,0.0074414143856318,1,2.145303938433792e-05,0.999978546960637,2.145303938433792e-05,1.0,0.00035540324307834284
2025-10-01,-0.0017770162153917,0.0071626902663017,1,1.5483366111649024e-05,0.9999845166338872,1.5483366111649024e-05,0.9999922583169442,-0.0013295051161658171
2025-10-02,-0.0066919228087762,0.0071368615565994,1,1.901371214451136e-05,0.9999809862878246,1.901371214451136e-05,0.9999904931439277,-0.004076333492048637
2025-10-03,0.0031284768443663,0.006876391624184,1,1.4575906572324737e-05,0.9999854240934843,1.4575906572324737e-05,0.9999927120467138,-0.003538352527660677
2025-10-06,0.0102109715452391,0.0070717500346727,1,2.4826714152629725e-05,0.9999751732858442,2.4826714152629725e-05,1.0,0.0001767505699260024
2025-10-07,0.0039673378276313,0.0070931638655854,1,1.600737877093292e-05,0.9999839926211905,1.600737877093292e-05,1.0,0.0017675694386137624
2025-10-08,0.0013190136572291,0.0069691698644881,1,1.8242841519113557e-05,0.9999817571584451,1.8242841519113557e-05,1.0,0.0023867754131379226
2025-10-09,-0.0092695792263503,0.0070830335379364,1,0.00014963397108111012,0.9998503660289676,0.00014963397108111012,1.0,0.0018712441296231022
2025-10-10,-0.0215158282495389,0.0085379574879984,1,0.0023749484479999366,0.9976250515520174,0.0023749484479999366,0.9988125257760001,-0.0030576168891579374
2025-10-13,0.0126071199362151,0.0087917148558007,1,0.002147698678205092,0.9978523013217719,0.002147698678205092,0.9989261506608975,-0.0025783872109627374
2025-10-14,-0.0112486881877105,0.008736461967103,1,0.0015046508754781311,0.998495349124517,0.0015046508754781311,0.9992476745622609,-0.0056215924140310975
2025-10-15,0.0036133406586623,0.008534840540537,1,0.0011678949897667673,0.9988321050102021,0.0011678949897667673,0.9994160525051166,-0.005162727013744457
2025-10-16,-0.0018050828258246,0.0084958747233394,1,0.0026032896653579592,0.9973967103346218,0.0026032896653579592,0.998698355167321,-0.0036698277336393178
2025-10-17,-0.0009036310625262,0.0083175121658748,1,0.011947889773692136,0.9880521102262849,0.011947889773692136,1.0,0.0004526117037632232
2025-10-20,0.0098965490826069,0.0086259328368965,1,0.08942037438989059,0.9105796256101231,0.08942037438989059,0.9552898128050547,-8.950246695841705e-05
2025-10-21,-0.0103488047589229,0.0085878885229165,1,0.28418899390417524,0.7158110060957797,0.28418899390417524,1.0,9.047421879910325e-05
2025-10-22,0.0157058680900354,0.0092198380186517,0,0.8543884199906343,0.14561158000940105,0.8543884199906343,1.0,0.0025089797050737235
2025-10-23,0.0167774803668435,0.0098676135373841,0,0.9954477182232969,0.004552281776725733,0.9954477182232969,1.0,0.006225492343607344
2025-10-24,0.0004378041014406,0.0098676121015063,0,0.999129091714718,0.0008709082852479777,0.999129091714718,1.0,0.006493779376400703
2025-10-27,-0.0021906803391532,0.0096841474660581,0,0.9996557770232091,0.0003442229768272061,0.9996557770232091,1.0,0.004076333492048684
2025-10-28,-0.0092531546083395,0.0098792327592814,0,0.9999143680912472,8.563190880953768e-05,0.9999143680912472,1.0,0.004295463522165364
2025-10-29,0.0052980212565109,0.0099337604442821,0,0.9999391837451809,6.08162548031948e-05,0.9999391837451809,1.0,0.0022138941554604636
2025-10-30,0.0004402229098797,0.0097894628052634,0,0.999882417062059,0.0001175829379303942,0.999882417062059,0.5000587914689705,-0.0010535573359322964
2025-10-31,0.0070175957179061,0.0098754917159528,0,0.9998639357660879,0.0001360642339111441,0.9998639357660879,1.0,0.0002624009873608035
2025-11-03,0.007402611043265,0.0097574553416289,0,0.9992863919302145,0.0007136080697811531,0.9992863919302145,1.0,0.002181059263844443
2025-11-04,-0.0069656583094806,0.0098818730320132,0,0.9956607537384498,0.004339246261545677,0.9956607537384498,1.0,0.0026385585236162233
2025-11-05,-0.0030627726213595,0.0099078152745291,0,0.9669415211433628,0.03305847885658318,0.9669415211433628,1.0,0.0009663997480421433
2025-11-06,0.0013138149507709,0.0096587716903577,0,0.7572570842301614,0.2427429157698353,0.7572570842301614,1.0,0.0011411181562203834
2025-11-07,0.0021857195600685,0.0081272109869846,1,0.07325921729332271,0.9267407827066352,0.07325921729332271,1.0,0.00017474292465286353
2025-11-10,0.0108579322643618,0.0080139333971974,1,0.01015197184919712,0.9898480281508346,0.01015197184919712,1.0,0.0008658071688722235
2025-11-11,0.0064585321576086,0.0074603096983281,1,0.0006129700041497841,0.999387029995819,0.0006129700041497841,1.0,0.0035506452622900636
2025-11-12,-0.0112214869901497,0.0080712952395867,1,0.0001653973430391138,0.9998346026570135,0.0001653973430391138,1.0,0.001918902388532024
2025-11-13,-0.0052219395010254,0.0081891935731284,1,6.797671535043826e-05,0.9999320232846644,6.797671535043826e-05,1.0,0.0006117514981727641
2025-11-14,0.0021790514560686,0.0081659692389641,1,4.8899063458599324e-05,0.9999511009365952,4.8899063458599324e-05,1.0,0.0006104178773727839
2025-11-17,-0.0013068609991369,0.0079693913440555,1,3.4453657936968765e-05,0.9999655463420641,3.4453657936968765e-05,0.9999827731710316,-0.001822540775326956
2025-11-18,0.0082483435114333,0.007612555114269,1,3.232014794852662e-05,0.9999676798520639,3.232014794852662e-05,0.9999838399260257,-0.001464578504562016
2025-11-19,-0.0099935718991605,0.0073882860824756,1,3.14041868056668e-05,0.9999685958131914,3.14041868056668e-05,0.9999842979065972,-0.0012189954863641758
2025-11-20,-0.009653365953713,0.0067481041938216,1,2.4353858687249383e-05,0.9999756461413164,2.4353858687249383e-05,0.9999878230706564,-0.002105280776901696
2025-11-21,-0.0066357623815841,0.0068884670631999,1,1.8102035206017616e-05,0.9999818979647654,1.8102035206017616e-05,0.999990948982397,-0.0038682435444322358
2025-11-24,0.0048705093654374,0.0069885509255744,1,1.576287824608222e-05,0.9999842371217695,1.576287824608222e-05,0.9999921185608769,-0.002632769471517376
2025-11-25,-0.0053144455779053,0.006776808564531,1,1.651924797200446e-05,0.9999834807520275,1.651924797200446e-05,0.999991740376014,-0.005345327289385096
2025-11-26,0.0106007970627659,0.0070975354189814,1,2.8903301354207306e-05,0.9999710966985961,2.8903301354207306e-05,0.999985548349323,-0.0012264534969998158
2025-11-28,0.0130948946891541,0.0076695484929391,1,5.89104106646616e-05,0.9999410895893266,5.89104106646616e-05,1.0,0.003323198631573604
2025-12-01,0.0025986120927855,0.0075418523574096,1,2.209436256419669e-05,0.9999779056374775,2.209436256419669e-05,1.0,0.005170073526447524
2025-12-02,-0.0043346651073767,0.0074341370680332,1,1.9929458714662895e-05,0.9999800705412387,1.9929458714662895e-05,1.0,0.0033290386318847037
2025-12-03,0.0047669977095969,0.0073230370657878,1,1.8558631761372546e-05,0.9999814413682551,1.8558631761372546e-05,1.0,0.005345327289385144
2025-12-04,0.0025907579459132,0.0072864223933483,1,1.681923811374689e-05,0.9999831807619061,1.681923811374689e-05,1.0,0.003743319466014604
2025-12-05,0.0060189012401528,0.007379108661726,1,2.3260372423912162e-05,0.9999767396275931,2.3260372423912162e-05,1.0,0.0023281207762143436
2025-12-08,-0.0125082536534059,0.0079670514707177,1,7.271330813593939e-05,0.9999272866918534,7.271330813593939e-05,0.999963643345932,-0.0006932523730239362
2025-12-09,-0.0021725094843179,0.0075821180981667,1,2.3496388161856485e-05,0.9999765036118461,2.3496388161856485e-05,0.9999882518059191,-0.00026082124841217614
2025-12-10,0.0060711039516578,0.0075642902172221,1,2.4446058625569185e-05,0.9999755539413807,2.4446058625569185e-05,1.0,3.989863994746656e-18
2025-12-11,-0.0008650228191991,0.0071237144636116,1,1.5245627209015728e-05,0.9999847543728315,1.5245627209015728e-05,0.9999923771863954,-0.0006911561530224562
2025-12-12,-0.0082555111491661,0.0072748441381429,1,2.345117686265402e-05,0.9999765488231307,2.345117686265402e-05,0.9999882744115687,-0.003546038630886236
2025-12-15,-0.0048108658075904,0.0073323257057684,1,2.013716926623169e-05,0.9999798628306799,2.013716926623169e-05,0.9999899314153669,-0.0020065610617231366
2025-12-16,-0.0101344834696967,0.0076517287120931,1,4.212686058430633e-05,0.9999578731393866,4.212686058430633e-05,0.9999789365697078,-0.0035989558587988966
2025-12-17,0.0118865917864235,0.0079166013379617,1,7.080302138091011e-05,0.9999291969786266,7.080302138091011e-05,0.9999645984893095,-0.0024358582918457563
2025-12-18,-0.0070268413262872,0.0077577030342325,1,3.621511199681158e-05,0.999963784888033,3.621511199681158e-05,0.9999818924440016,-0.0036682219932633762
2025-12-19,0.0070268413262872,0.007612667671783,1,3.538943069426269e-05,0.9999646105692699,3.538943069426269e-05,0.9999823052846528,-0.0006117514981727166
2025-12-22,0.0127652977368159,0.007903073599674,1,0.00012858668052718132,0.9998714133194978,0.00012858668052718132,1.0,0.0029034812107085434
2025-12-23,0.0111038230253347,0.0081679575522213,1,0.00037874417785965753,0.999621255822102,0.00037874417785965753,1.0,0.007151142509714823
2025-12-24,-0.0004418038155386,0.0080204684836778,1,0.001521161508533788,0.9984788384914707,0.001521161508533788,1.0,0.004685463389322403
