Date,XLU_ret,XLU_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2025-01-02,0.0076335704541154,0.008496345013013,0,0.9999249232563336,7.507674371194119e-05,7.507674371194119e-05,0.999962461628144,-0.000549945042771381
2025-01-03,0.0105642823389983,0.0089609020958138,0,0.9998609542475934,0.00013904575242937818,0.00013904575242937818,1.0,0.002034162045298179
2025-01-06,-0.0112200016088513,0.0091259076828347,0,0.9998445495798564,0.0001554504201274986,0.0001554504201274986,1.0,0.00036768569280885914
2025-01-07,-0.0024957857741951,0.0088160152899762,0,0.9998894031752305,0.00011059682477381929,0.00011059682477381929,1.0,0.0007115384644022791
2025-01-08,-0.0002631259094328,0.0084529932884329,0,0.9996916072306099,0.0003083927694351304,0.0003083927694351304,1.0,0.000843787900126899
2025-01-10,-0.0056732395254139,0.0084012228832609,0,0.9972500331907437,0.0027499668092721514,0.0027499668092721514,0.9986250165953638,-0.0018175740957789607
2025-01-13,-0.0117116983799772,0.0086562740633408,0,0.9731318882327773,0.026868111767228083,0.026868111767228083,0.986565944116386,-0.006272770239574061
2025-01-14,0.013033904952491,0.0092482682514942,0,0.8357504811945523,0.1642495188054366,0.1642495188054366,0.9178752405972816,-0.0014219889273056011
2025-01-15,0.0145605532866845,0.0098680612345541,0,0.44798979076106693,0.552010209238889,0.552010209238889,1.0,0.0019892788848703187
2025-01-16,0.024949854139485,0.0111524246116664,1,0.01985383831866888,0.9801461616813566,0.9801461616813566,1.0,0.0070318748946538775
2025-01-17,0.0013960542624763,0.0110725558068531,1,0.011947816681320058,0.9880521833186803,0.9880521833186803,1.0,0.00844573365223192
2025-01-21,0.0152311880093614,0.0096646679339514,1,0.008148002769788096,0.9918519972302645,0.9918519972302645,1.0,0.013834310930099639
2025-01-22,-0.0218486111713565,0.0112256487919564,1,0.001618299381564332,0.998381700618464,0.998381700618464,1.0,0.006857807705330139
2025-01-23,0.004713102278114,0.0107942191072704,1,0.0012095739818945056,0.9987904260181003,0.9987904260181003,1.0,0.004888317503616039
2025-01-24,0.0101150899004444,0.01094768720511,1,0.00046815385571205505,0.9995318461442533,0.9995318461442533,1.0,0.0019213646558079195
2025-01-27,-0.0234196000052493,0.0123140730036193,1,1.2856742800160536e-05,0.9999871432571564,0.9999871432571564,0.5000064283714218,-0.0030417661977372003
2025-01-28,-0.0138754818457273,0.0127298296437561,1,7.210361762679661e-06,0.9999927896382874,0.9999927896382874,0.5000036051808563,-0.00886310016875494
2025-01-29,0.0020869225283599,0.0127152624925514,1,7.297938783956811e-06,0.9999927020611767,0.9999927020611767,0.5000036489694116,-0.0040759934288116615
2025-01-30,0.0206353333291827,0.0134312845936793,1,7.914935395719808e-08,0.9999999208506583,0.9999999208506583,0.5000000395746709,-0.0008915472185979211
2025-01-31,-0.0058891782426074,0.0135273802457573,1,1.1574802579535073e-06,0.9999988425197321,0.9999988425197321,0.5000005787401339,-0.004092400847208281
2025-02-03,0.0053784808650861,0.0134822396215979,1,7.278544901998381e-07,0.9999992721455249,0.9999992721455249,1.0,0.0016672153268587988
2025-02-04,-0.0088512121371358,0.0134800777913335,1,1.304896727049383e-06,0.9999986951033281,0.9999986951033281,1.0,0.0026720692685770985
2025-02-05,0.0099998896617786,0.0133566296990782,1,6.146411753596179e-07,0.9999993853587809,0.9999993853587809,1.0,0.004254662695260839
2025-02-06,-0.0011486775246426,0.0133393160446852,1,1.7087897414036502e-06,0.9999982912102998,0.9999982912102998,0.5000008543948501,-0.00010213947550422129
2025-02-07,-0.0020456024839108,0.013357454171635,1,1.68668293943211e-06,0.999998313317009,0.999998313317009,1.0,0.0006665756762350986
2025-02-10,0.0108192568674766,0.0134079712675738,1,4.769226133901541e-07,0.9999995230773493,0.9999995230773493,1.0,0.0017547308767131987
2025-02-11,0.0050510763264898,0.0130101716035745,1,2.7793072248765234e-06,0.9999972206927592,0.9999972206927592,1.0,0.0045351885694383184
2025-02-12,-0.0017648572124923,0.0128317487479742,1,1.1252668376289532e-05,0.9999887473315876,0.9999887473315876,1.0,0.0021822391945841386
2025-02-13,0.002268643476265,0.0125040246897647,1,0.0003435666671216687,0.9996564333328923,0.9996564333328923,1.0,0.0028657033947656592
2025-02-14,-0.0041633010725539,0.0112893252532717,1,0.01318671905804863,0.9868132809420007,0.9868132809420007,1.0,0.002442163677037039
2025-02-18,0.0093118908318886,0.0114695165691051,1,0.046164578318316676,0.9538354216816677,0.9538354216816677,1.0,0.002140690469919438
2025-02-19,0.0052466912963943,0.0110085741234363,1,0.28822966696417984,0.71177033303581,0.71177033303581,1.0,0.0021798134639003383
2025-02-20,-0.0001246693635649,0.0097223325962756,0,0.8116044149113859,0.18839558508865728,0.18839558508865728,1.0,0.002507851033685818
2025-02-21,0.0002492254250013,0.0096890348032301,0,0.9533461210131887,0.046653878986843894,0.046653878986843894,1.0,0.0021039674234330785
2025-02-24,-0.0049956606465905,0.0095281726518397,0,0.9905278694455265,0.009472130554460785,0.009472130554460785,1.0,0.0019374955086257583
2025-02-25,-0.0050206438796101,0.0078671995743911,0,0.9991553180412743,0.0008446819587490411,0.0008446819587490411,0.9995776590206255,-0.0009290114336739817
