Date,PEP_ret,PEP_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2018-08-31,0.000446332734333,0.0086724532540549,0,0.9999790065296974,2.099347029893069e-05,2.099347029893069e-05,0.9999895032648505,-0.0002498679204356579
2018-09-04,-0.0090573886944298,0.0083982495027381,0,0.9999579759732172,4.2024027121013324e-05,4.2024027121013324e-05,0.9999789879864395,-0.002524486403262998
2018-09-05,0.0189185941877419,0.0076251889065412,0,0.9998682571263103,0.00013174287387069864,0.00013174287387069864,1.0,0.0034777467133559822
2018-09-06,0.0115913628346814,0.0079445065975022,0,0.999951394553895,4.860544584305606e-05,4.860544584305606e-05,1.0,0.004219046972706421
2018-09-07,-0.0067187877968379,0.008092800178883,0,0.9999707556536831,2.9244346284073864e-05,2.9244346284073864e-05,1.0,0.0030360226530977215
2018-09-10,0.007335040791411,0.0080593247234411,0,0.9999742314722002,2.5768527524180793e-05,2.5768527524180793e-05,1.0,0.0044137642645133215
2018-09-11,-0.0021153851947107,0.0080824219278501,0,0.9999787041982235,2.129580177757969e-05,2.129580177757969e-05,1.0,0.005802164964457141
2018-09-12,0.0045777756387102,0.0081325972106873,0,0.999977853407148,2.2146592984383e-05,2.2146592984383e-05,1.0,0.002934001254650802
2018-09-13,0.0099635153800301,0.0083785481505639,0,0.9999687542365214,3.1245763106640435e-05,3.1245763106640435e-05,1.0,0.002608431763720542
2018-09-14,-0.0036592380825673,0.0083202868329543,0,0.9999770916861155,2.2908313784245015e-05,2.2908313784245015e-05,1.0,0.0032203417065746623
2018-09-17,0.0072184664829535,0.0083598668203471,0,0.999973332459349,2.6667540835932114e-05,2.6667540835932114e-05,1.0,0.003197026844883162
2018-09-18,-0.0123813165287164,0.0088475668396755,0,0.999948742085929,5.125791445955169e-05,5.125791445955169e-05,1.0,0.001143840578082022
2018-09-19,-0.0018441578718215,0.0085560876179679,0,0.9999765720638135,2.3427936296824063e-05,2.3427936296824063e-05,0.9999882860318516,-0.0001405461240243181
2018-09-20,0.0126644037943353,0.0083482024098138,0,0.9999547094191379,4.529058061829741e-05,4.529058061829741e-05,1.0,0.00039963155883672197
2018-09-21,-0.0026941673058754,0.0083461896567435,0,0.9999481801481204,5.181985190638986e-05,5.181985190638986e-05,1.0,0.0005926457141751021
2018-09-24,-0.0232425999457222,0.0100396789320495,0,0.9994462073362752,0.0005537926635319726,0.0005537926635319726,0.999723103668234,-0.0054995675715600375
2018-09-25,-0.0026754713390636,0.0100532873799306,0,0.9999372968036917,6.270319631859385e-05,6.270319631859385e-05,0.9999686484018406,-0.0035583985336294782
2018-09-26,-0.0042064517602432,0.0097592319152034,0,0.999970478456938,2.952154267155468e-05,2.952154267155468e-05,0.9999852392286642,-0.004030857311313819
2018-09-27,-0.0040441555453241,0.0096519460219304,0,0.9999732249444868,2.6775055331820286e-05,2.6775055331820286e-05,0.9999866124723341,-0.007372569179245699
2018-09-28,0.0067311448149796,0.0097667883616013,0,0.9999681187571615,3.188124266830736e-05,3.188124266830736e-05,0.9999840593786659,-0.005487506755074699
2018-10-01,-0.0097976165988006,0.0100261071886914,0,0.9999307515958104,6.924840415151694e-05,6.924840415151694e-05,0.9999653757979242,-0.0027985100856903786
2018-10-02,-0.0181380817292153,0.0106366890680908,0,0.9997627920823386,0.00023720791760527125,0.00023720791760527125,0.9998813960411974,-0.0058910321637207184
2018-10-03,-0.0110989727101401,0.0098202043051985,0,0.9999227984460569,7.720155408535596e-05,7.720155408535596e-05,0.9999613992229573,-0.007269536353700099
2018-10-04,-0.0084997294201761,0.009359875461165,0,0.9999612942225493,3.870577735885386e-05,3.870577735885386e-05,0.9999806471113206,-0.0081606511286705
2018-10-05,-0.0011261866872122,0.0093305512202094,0,0.9999737841061133,2.6215893935803757e-05,2.6215893935803757e-05,0.9999868920530322,-0.00973211742910886
2018-10-08,0.0158379719895749,0.0099895814162606,0,0.9999144551095952,8.554489048036152e-05,8.554489048036152e-05,0.9999572275547598,-0.0046049997114337585
