Date,ETHA_ret,ETHA_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2024-10-14,0.0633319717715413,0.0351871391145891,0,0.9999981980040822,1.80199595839956e-06,1.80199595839956e-06,1.0,0.013956709898913039
2024-10-15,-0.0111280520557841,0.0347846558656934,0,0.9999991415299111,8.584700685301196e-07,8.584700685301196e-07,1.0,0.012271214787466438
2024-10-16,0.0086098317266213,0.034408474296609,0,0.9999993014922831,6.985076855915576e-07,6.985076855915576e-07,1.0,0.01584051921927742
2024-10-17,-0.0075930315532976,0.0318456009974573,0,0.9999998592647997,1.407352433569145e-07,1.407352433569145e-07,1.0,0.018848739915617998
2024-10-18,0.0221114798119324,0.0314060103560159,0,0.9999998764219603,1.235780467907436e-07,1.235780467907436e-07,1.0,0.015066439940202658
2024-10-21,0.0093989623540503,0.0293907823905192,0,0.9999999655159405,3.44840500011097e-08,3.44840500011097e-08,1.0,0.0042798380567044565
2024-10-22,-0.0198912388847664,0.0296686260104497,0,0.9999999627535778,3.7246378502301876e-08,3.7246378502301876e-08,1.0,0.002527200690907997
2024-10-23,-0.0452053930219001,0.0306027726328703,0,0.999999929274625,7.072536356466127e-08,7.072536356466127e-08,0.9999999646373182,-0.008235844258796284
2024-10-24,0.0114943433434703,0.0298050875786512,0,0.9999999554094084,4.459054591614788e-08,4.459054591614788e-08,0.999999977704727,-0.0044183692794427035
2024-10-25,-0.0273845687179284,0.0298859446096499,0,0.9999999572592069,4.274077908245991e-08,4.274077908245991e-08,0.9999999786296105,-0.014317578985414863
2024-10-28,0.0143124871505756,0.0288829050045501,0,0.9999999735557598,2.6444274273669962e-08,2.6444274273669962e-08,0.9999999867778628,-0.013334874026109805
2024-10-29,0.0467831312457825,0.0291852997648279,0,0.99999995581834,4.418168614318999e-08,4.418168614318999e-08,0.9999999779091568,-2.3592239273284576e-17
2024-10-30,0.0109890875487958,0.0266855341719542,0,0.9999999927957788,7.20419871473e-09,7.20419871473e-09,1.0,0.011238896114139158
2024-10-31,-0.0567201167762842,0.0300056218628291,0,0.9999999474326855,5.2567294231339334e-08,5.2567294231339334e-08,0.999999973716353,-0.0024039959098117415
2024-11-01,0.0010509962629027,0.0291708015584249,0,0.9999999710156549,2.8984325167236403e-08,2.8984325167236403e-08,1.0,0.0032831170863544777
2024-11-04,-0.0380030197582684,0.0304554217848629,0,0.9999999375985473,6.240141136410795e-08,6.240141136410795e-08,0.9999999687992943,-0.007179984295414321
2024-11-05,0.0021798872226614,0.030457000802598,0,0.9999999316136178,6.83863884984597e-08,6.83863884984597e-08,0.9999999658068057,-0.016100633100038543
2024-11-06,0.1072639748843323,0.0386906947036941,0,0.9999091198417955,9.08801581636439e-05,9.08801581636439e-05,1.0,0.0031543443670687594
2024-11-07,0.0748761060277033,0.0410318432742186,0,0.9979762939536861,0.0020237060462616977,0.0020237060462616977,1.0,0.029473588927866258
2024-11-08,0.0130720366113437,0.040404235816043,0,0.9713720253812911,0.02862797461872778,0.02862797461872778,1.0,0.031877796997554456
2024-11-11,0.1331394786905499,0.0477028549114536,1,0.09037964009585653,0.9096203599041742,0.9096203599041742,1.0,0.06610629668731811
2024-11-12,-0.0233998441451525,0.0480996111454419,1,0.014513867877240452,0.9854861321227952,0.9854861321227952,1.0,0.06099035041375535
2024-11-13,-0.0372002772148742,0.0493370627540177,1,0.0009927883648059189,0.9990072116352416,0.9990072116352416,1.0,0.032097499993914036
2024-11-14,-0.0227474391593075,0.049729237224891,1,0.0001186852308612177,0.9998813147690947,0.9998813147690947,1.0,0.01257279095651188
2024-11-15,-0.0034144261050895,0.0496973303738654,1,8.103798091861339e-05,0.9999189620190476,0.9999189620190476,1.0,0.00927549841322524
2024-11-18,0.0236598012108974,0.0498276954734071,1,7.892581658567859e-05,0.9999210741833764,0.9999210741833764,0.5000394629083118,-0.012620437082705261
2024-11-19,-0.0168425676465867,0.0497416867408708,1,7.43779707279583e-05,0.9999256220292594,0.9999256220292594,0.5000371889853703,-0.011308981782992097
2024-11-20,-0.0106724602383747,0.0483634266080667,1,0.00017384776227435372,0.9998261522377746,0.9998261522377746,0.5000869238811128,-0.0060034183876921995
2024-11-21,0.0878694316372802,0.0513975975346617,1,2.1106423342441205e-05,0.9999788935766986,0.9999788935766986,1.0,0.01611995577162534
2024-11-22,-0.0186476826718894,0.0510639216630697,1,2.4094876011546566e-05,0.9999759051240045,0.9999759051240045,1.0,0.013073304458265359
2024-11-25,0.0632361533357579,0.052219401649439,1,1.2953382297693876e-05,0.9999870466176566,0.9999870466176566,1.0,0.02098857488323746
2024-11-26,-0.0560533487506547,0.0541417068104013,1,1.5320921374972664e-06,0.9999984679078947,0.9999984679078947,1.0,0.013146418662423859
2024-11-27,0.0929579051665053,0.0571077222427317,1,3.9008360057410235e-07,0.9999996099164342,0.9999996099164342,1.0,0.03387249174339986
2024-11-29,-0.0149665082583995,0.0550437339722797,1,1.4716703417614262e-06,0.9999985283296298,0.9999985283296298,1.0,0.013305303764263917
2024-12-02,0.0087880377890611,0.0549464249811629,1,1.9505723518000673e-06,0.9999980494276012,0.9999980494276012,1.0,0.01879244785645402
2024-12-03,-0.0021897623600171,0.0535831836584796,1,4.671389944024659e-06,0.9999953286101088,0.9999953286101088,1.0,0.005707264717299019
2024-12-04,0.0762977543809188,0.0548310649978385,1,2.08259850637544e-06,0.9999979174015238,0.9999979174015238,1.0,0.03217748534361372
2024-12-05,-0.0181047020729652,0.051867323363727,1,1.3778825907977596e-05,0.9999862211741405,0.9999862211741405,1.0,0.009964963895719617
2024-12-06,0.0588995981878285,0.0510535143770144,1,2.834973069382696e-05,0.9999716502693228,0.9999716502693228,1.0,0.024738185184965216
2024-12-09,-0.0819131605814144,0.0556209071248704,1,3.522727373360187e-07,0.9999996477272982,0.9999996477272982,1.0,0.006597945510870118
2024-12-10,-0.0246397229094254,0.0482223077600823,1,0.00018511653602643811,0.9998148834640052,0.9998148834640052,1.0,0.002107953400988456
2024-12-11,0.0514379314282552,0.0488796258385826,1,0.00020485366271227987,0.9997951463373435,0.9997951463373435,0.5001024268313283,-0.002864011189544263
2024-12-12,0.0119475213014764,0.0477205387792051,1,0.0005121578364000191,0.9994878421635454,0.9994878421635454,1.0,0.0031464334853440537
2024-12-13,0.0084474232959494,0.0470910727555136,1,0.0008128753571920832,0.9991871246428377,0.9991871246428377,0.5004064376785812,-0.0069440014930317664
2024-12-16,0.0321166892875877,0.0471568682311884,1,0.0007381590392791506,0.999261840960696,0.999261840960696,1.0,0.015861968480768655
2024-12-17,-0.028422290064294,0.0480015046525441,1,0.00029237846295981283,0.9997076215370309,0.9997076215370309,1.0,0.015105455049794932
2024-12-18,-0.0650973690713431,0.0506150225432514,1,2.1053830909712576e-05,0.9999789461690537,0.9999789461690537,0.5000105269154731,-0.008201605050124728
2024-12-19,-0.0889974495295092,0.0550202231064967,1,3.9305297549490503e-07,0.9999996069470489,0.9999996069470489,0.5000001965264755,-0.02839059921632185
2024-12-20,0.0201323276289771,0.0516067415556275,1,2.123474147448515e-05,0.9999787652585803,0.9999787652585803,0.5000106173707098,-0.026053618349716305
2024-12-23,-0.013117477887412,0.0515091766785336,1,3.799546052502991e-05,0.9999620045394321,0.9999620045394321,0.500018997730284,-0.03510045178471625
2024-12-24,0.0313481211762494,0.0499693842034174,1,0.0010623031631632584,0.9989376968368865,0.9989376968368865,0.5005311515815567,-0.023146369536607567
2024-12-26,-0.0533356367203001,0.0498125419763872,1,0.016380769428343246,0.9836192305717107,0.9836192305717107,0.5081903847141447,-0.02079402306639897
2024-12-27,0.0019829170390994,0.0447848029019615,0,0.43935808576610424,0.5606419142339502,0.5606419142339502,0.7196790428830249,-0.0025979497526772487
2024-12-30,0.0188388440676761,0.0450051635262436,0,0.6582879054564801,0.34171209454357243,0.34171209454357243,0.8291439527282138,-0.0028566464649374484
2024-12-31,-0.0168597757894366,0.045023625647627,0,0.7864763524808873,0.21352364751912403,0.21352364751912403,0.893238176240438,-0.003605106045342369
2025-01-02,0.0353503430038437,0.0458801245634259,0,0.87188611092114,0.12811388907880877,0.12811388907880877,0.9359430554605956,-0.0028046616798235073
2025-01-03,0.0422255572615171,0.0433768555788067,0,0.9650637698855495,0.034936230114451614,0.034936230114451614,1.0,0.016307577116539934
2025-01-06,0.0220743757948672,0.0436135505691536,0,0.9853781748997424,0.01462182510028441,0.01462182510028441,1.0,0.02032586886769349
2025-01-07,-0.085515816198597,0.0449555129191664,0,0.98888368522025,0.011116314779777895,0.011116314779777895,0.994441842610111,-0.000545063185561126
2025-01-08,-0.0320882935365566,0.0419909309806375,0,0.9988206595477069,0.001179340452302316,0.001179340452302316,0.9994103297738488,-0.003590766734985127
2025-01-10,-0.0060569382204967,0.0417759965976175,0,0.9998325003000481,0.00016749969996588722,0.00016749969996588722,0.9999162501500171,-0.011872222979853209
2025-01-13,-0.0536623189260805,0.0408122152157649,0,0.9998961173703548,0.00010388262963156084,0.00010388262963156084,0.9999480586851842,-0.031049798217372727
2025-01-14,0.0426664657452682,0.0422706772461999,0,0.9993425850573879,0.000657414942594279,0.000657414942594279,0.9996712925287028,-0.026931380227292523
2025-01-15,0.0646152671050737,0.0452776313108768,0,0.9948577464667375,0.005142253533233153,0.005142253533233153,1.0,0.003094836433441614
2025-01-16,-0.029608642028839,0.0445990017195506,0,0.9915337484897083,0.008466251510282272,0.008466251510282272,1.0,0.003590766734985134
