Date,FXI_ret,FXI_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2025-06-05,0.0071233882392945,0.0130712363271218,0,0.9999930341498847,6.965850075983064e-06,6.965850075983064e-06,1.0,0.0055920650008230025
2025-06-06,-0.001092723627569,0.0127746997250971,0,0.9999940555679144,5.944432123748036e-06,5.944432123748036e-06,1.0,0.008885369333796822
2025-06-09,0.0127632791137561,0.0128677114633205,0,0.9999921389415686,7.861058482295744e-06,7.861058482295744e-06,1.0,0.009447963189583963
2025-06-10,0.0043081054276103,0.0106102351311556,0,0.9999951789692684,4.821030779673522e-06,4.821030779673522e-06,1.0,0.008339107200080144
2025-06-11,0.0050918070598602,0.0103685758935851,0,0.9999950072783158,4.9927217152251775e-06,4.9927217152251775e-06,1.0,0.005638771242590423
2025-06-12,-0.0040177793857782,0.009945514517205,0,0.9999945761696133,5.423830380304916e-06,5.423830380304916e-06,1.0,0.0034105377175758836
2025-06-13,-0.0184186194390537,0.0102187410210253,0,0.9999873909498823,1.2609050116236103e-05,1.2609050116236103e-05,0.9999936954749419,-5.4641444721056226e-05
2025-06-16,0.0164696481931503,0.0107159448329311,0,0.99999080797461,9.192025389407002e-06,9.192025389407002e-06,1.0,0.0006866323711577835
2025-06-17,-0.0117953437823974,0.0111053302341351,0,0.9999927990973052,7.200902708900398e-06,7.200902708900398e-06,0.9999963995486456,-0.0025340574708437565
2025-06-18,-0.0136132942714266,0.011322212160568,0,0.9999917839343068,8.216065706602948e-06,8.216065706602948e-06,0.9999958919671468,-0.006275077737101116
2025-06-20,-0.006454385968301,0.0113672032312704,0,0.9999945412066672,5.458793299862985e-06,5.458793299862985e-06,0.9999972706033501,-0.006762399053605676
2025-06-23,0.0156428567464215,0.0118263341546247,0,0.9999909463163598,9.053683616360434e-06,9.053683616360434e-06,1.0,4.9896183489363946e-05
2025-06-24,0.0278782091983597,0.0132751070507463,0,0.9999621524610893,3.7847538924465945e-05,3.7847538924465945e-05,1.0,0.002331608384531244
2025-06-25,-0.0010787319847214,0.0129709847642811,0,0.9999930313216033,6.968678378287708e-06,6.968678378287708e-06,1.0,0.004474930744066444
2025-06-26,0.002694703112648,0.0126130145840482,0,0.9999944454438826,5.554556149996414e-06,5.554556149996414e-06,1.0,0.0077365302208813646
2025-06-27,-0.0094633494992768,0.0127984525891067,0,0.9999917704575252,8.22954249800385e-06,8.22954249800385e-06,1.0,0.007134737514686204
2025-06-30,-0.0013593073830036,0.0119575331337251,0,0.9999950358238018,4.964176254237307e-06,4.964176254237307e-06,1.0,0.0037343046888011835
2025-07-01,0.0019025343371929,0.0118517222113071,0,0.9999952672937422,4.732706298359724e-06,4.732706298359724e-06,0.9999976336468508,-0.0014608302834321764
2025-07-02,-0.0038085901123699,0.0118145313881697,0,0.9999948871547952,5.112845183204171e-06,5.112845183204171e-06,0.9999974435774084,-0.002006801908961876
2025-07-03,-0.0115132647305173,0.0115123179784505,0,0.9999929028406915,7.097159295718479e-06,7.097159295718479e-06,0.9999964514203521,-0.004848395477594936
2025-07-07,0.0011022150024761,0.0114100017414119,0,0.9999953976377081,4.6023623038842765e-06,4.6023623038842765e-06,0.999997698818848,-0.0027352825772443564
2025-07-08,0.0104110497280413,0.0116260326916622,0,0.9999941740983644,5.825901620194014e-06,5.825901620194014e-06,0.9999970870491899,-0.0003812111550353766
2025-07-09,-0.0139977793153896,0.0117207858060166,0,0.999991129534017,8.870465942736608e-06,8.870465942736608e-06,0.9999955647670287,-0.0035612738855518764
2025-07-10,0.0093535897680912,0.011882919702796,0,0.9999943320295065,5.667970484096911e-06,5.667970484096911e-06,0.999997166014758,-0.0009288379094596563
2025-07-11,-0.00109587350138,0.0118169242009552,0,0.9999951638041995,4.836195762751649e-06,4.836195762751649e-06,1.0,0.0011546403363678038
2025-07-14,0.0117184058765901,0.0120950518954219,0,0.9999934390987524,6.5609012740358756e-06,6.5609012740358756e-06,1.0,0.003277878511190604
2025-07-15,0.0195847769971323,0.0119961288940154,0,0.9999884881475334,1.1511852502195217e-05,1.1511852502195217e-05,1.0,0.005112623965008804
2025-07-16,-0.0045267084460991,0.0115868185531209,0,0.9999948340161351,5.165983843468731e-06,5.165983843468731e-06,1.0,0.007006838138866904
2025-07-17,0.003197395080436,0.0111881754121784,0,0.9999953967746016,4.6032253541446e-06,4.6032253541446e-06,1.0,0.005775599201335863
2025-07-18,0.0124258406515676,0.0108051433029269,0,0.9999934826244968,6.517375490095048e-06,6.517375490095048e-06,1.0,0.008479942031925383
2025-07-21,0.0039333637680987,0.0105671956981242,0,0.9999951709108431,4.829089198720104e-06,4.829089198720104e-06,1.0,0.006922933610227102
2025-07-22,0.0137754579726252,0.0104633924512421,0,0.9999924573810643,7.5426189795713245e-06,7.5426189795713245e-06,1.0,0.0057610698053256835
2025-07-23,0.0087381816761967,0.0088768292071431,0,0.9999913817441284,8.618255834673099e-06,8.618255834673099e-06,1.0,0.008414047829784842
2025-07-24,-0.0046165539748211,0.0089885349688233,0,0.999993083613775,6.916386207661632e-06,6.916386207661632e-06,1.0,0.0068512580187334235
2025-07-25,-0.0064475492000931,0.009203865495529,0,0.9999932262385073,6.773761472590977e-06,6.773761472590977e-06,1.0,0.003076580048401283
2025-07-28,-0.0044081557437826,0.0089390829038936,0,0.9999930426860015,6.9573140278149495e-06,6.9573140278149495e-06,1.0,0.0014082761460250234
2025-07-29,-0.0067796317672764,0.0091333195881596,0,0.9999929859814494,7.014018521739558e-06,7.014018521739558e-06,0.9999964929907391,-0.0027027418019552967
2025-07-30,-0.0115792013987518,0.0096212840510922,0,0.9999921918541915,7.808145822311837e-06,7.808145822311837e-06,0.9999960959270888,-0.006766218416944997
2025-07-31,-0.0090401215366854,0.0098354518432489,0,0.9999933655406705,6.634459281751394e-06,6.634459281751394e-06,0.9999966827703591,-0.007650931929317856
2025-08-01,-0.0164268467940884,0.0102186822217843,0,0.9999895130224201,1.048697757987701e-05,1.048697757987701e-05,0.9999947565112101,-0.009646791448116917
2025-08-04,0.0172278212665745,0.0108624937274897,0,0.999990502210692,9.49778936316258e-06,9.49778936316258e-06,0.9999952511053184,-0.005319596046045497
2025-08-05,0.0045267084460992,0.0106887945464689,0,0.9999951593473559,4.8406526761634426e-06,4.8406526761634426e-06,0.999997579673662,-0.003058328003370377
2025-08-06,0.0039771663445275,0.0100748038301298,0,0.9999949058306051,5.094169439412135e-06,5.094169439412135e-06,1.0,5.2945545285483334e-05
2025-08-07,-0.0013239312946428,0.0099567018237703,0,0.9999949479143031,5.0520857508381455e-06,5.0520857508381455e-06,1.0,0.0015961835936940034
2025-08-08,-0.001856617238511,0.0099691611603151,0,0.999994906743051,5.093256947468878e-06,5.093256947468878e-06,1.0,0.004510229504809483
2025-08-11,-0.0090666394099549,0.0099427331310299,0,0.9999934882897024,6.511710272918205e-06,6.511710272918205e-06,0.9999967441448636,-0.0007486626304963964
2025-08-12,0.0162085990759167,0.0096264608680213,0,0.9999874829087595,1.2517091219906092e-05,1.2517091219906092e-05,1.0,0.0015877154954671037
2025-08-13,0.0298607772057805,0.0115746033775902,0,0.9999562442538482,4.3755746137705166e-05,4.3755746137705166e-05,1.0,0.006764437667717703
2025-08-14,-0.0193729646492047,0.0125249356291679,0,0.9999793652510428,2.0634748988619518e-05,2.0634748988619518e-05,1.0,0.003154630996805323
2025-08-15,0.0,0.01223246923545,0,0.9999946373415559,5.36265842948077e-06,5.36265842948077e-06,1.0,0.0035259544445075237
2025-08-18,0.0062403730957345,0.0122786647512438,0,0.9999946284523161,5.371547662955543e-06,5.371547662955543e-06,1.0,0.006587356945645403
2025-08-19,-0.009375123112794,0.0120485611567912,0,0.9999932541980044,6.745801968654518e-06,6.745801968654518e-06,1.0,0.0014706125079032635
2025-08-20,0.0054794558407895,0.0119360634398515,0,0.9999949852084004,5.0147916004356314e-06,5.0147916004356314e-06,0.9999974926041998,-0.0034056517650949357
2025-08-21,-0.0015625262072843,0.0119046817632556,0,0.9999948818472386,5.1181527554738965e-06,5.1181527554738965e-06,1.0,0.00015643592328914378
2025-08-22,0.0224208032762383,0.0128795282911045,0,0.9999825104556872,1.7489544368444085e-05,1.7489544368444085e-05,1.0,0.004640596578536804
2025-08-25,-0.0025517805899493,0.0128469897630904,0,0.9999935065453024,6.493454727163681e-06,6.493454727163681e-06,1.0,0.0028821658414000433
2025-08-26,0.002041925468875,0.0127220707715083,0,0.9999928497229413,7.150277014573995e-06,7.150277014573995e-06,1.0,0.005165575557733844
2025-08-27,-0.0258278777886694,0.0138313565265483,0,0.9999229678411602,7.703215884974764e-05,7.703215884974764e-05,0.999961483920575,-0.0010958911681579358
2025-08-28,0.0088565434894293,0.0137549975019306,0,0.9999887179480775,1.1282051902603724e-05,1.1282051902603724e-05,1.0,0.0009879227711847845
2025-08-29,0.0090358008054558,0.0131771989851649,0,0.9999925791455777,7.420854422507438e-06,7.420854422507438e-06,0.9999962895727887,-0.0016890777229717157
2025-09-02,0.008954787476774,0.0128238099803766,0,0.9999933395561248,6.660443833307368e-06,6.660443833307368e-06,1.0,0.000612235890372944
2025-09-03,-0.008954787476774,0.0130546897940887,0,0.999990843271662,9.156728295850761e-06,9.156728295850761e-06,0.9999954216358521,-0.0015871066987568558
2025-09-04,-0.0150184232981372,0.0135584545125009,0,0.9999820918964668,1.790810357355568e-05,1.790810357355568e-05,1.0,0.0005747841993495841
2025-09-05,0.0147614157144042,0.013904163030146,0,0.9999865646797035,1.3435320323711843e-05,1.3435320323711843e-05,1.0,0.001755758644344564
2025-09-08,0.0137862120021413,0.0141425268588621,0,0.999986211507141,1.3788492896801625e-05,1.3788492896801625e-05,1.0,0.0027058408836816645
2025-09-09,0.0133487021604451,0.0140827408615966,0,0.999986931551703,1.3068448316152643e-05,1.3068448316152643e-05,1.0,0.0035846238204158844
2025-09-10,-0.0062744052224108,0.0139040964889767,0,0.9999879495446363,1.2050455416873021e-05,1.2050455416873021e-05,1.0,0.004120700271288524
2025-09-11,0.0253556086530434,0.0134634707301005,0,0.9999708135979439,2.9186402109977986e-05,2.9186402109977986e-05,1.0,0.012195506661524644
2025-09-12,-0.0061553560455978,0.0126558301333489,0,0.9999927785717494,7.2214282700441985e-06,7.2214282700441985e-06,1.0,0.008012152309524245
2025-09-15,0.0071366951208748,0.0126754585020919,0,0.9999940132319844,5.9867680344352325e-06,5.9867680344352325e-06,1.0,0.006682248933270943
2025-09-16,0.0065990858630968,0.0126804112772654,0,0.9999940697357114,5.9302642735715635e-06,5.9302642735715635e-06,1.0,0.005332325673801284
2025-09-17,0.0137899339683282,0.012537831792832,0,0.9999920111493671,7.988850616100806e-06,7.988850616100806e-06,1.0,0.009345193511949084
2025-09-18,-0.0130593727098745,0.0131150314017202,0,0.9999878475878761,1.2152412132162683e-05,1.2152412132162683e-05,1.0,0.0016621972393655034
2025-09-19,-0.0036581552160388,0.0131644901810006,0,0.9999927062353859,7.293764599961766e-06,7.293764599961766e-06,1.0,0.002161637405277303
2025-09-22,-0.0068643475976168,0.0125309367137826,0,0.9999931827581349,6.817241817836195e-06,6.817241817836195e-06,0.9999965913790911,-0.0006385711384210164
2025-09-23,-0.0136225998542868,0.012968547066077,0,0.9999879464464799,1.2053553522552912e-05,1.2053553522552912e-05,0.9999939732232388,-0.0046829082818977364
2025-09-24,0.0116525768482284,0.0131773089733867,0,0.9999917490546764,8.250945279274161e-06,8.250945279274161e-06,0.9999958745273604,-0.005110379705917696
2025-09-25,0.0024617570241911,0.0114763277686292,0,0.9999953386258724,4.661374122806295e-06,4.661374122806295e-06,0.9999976693129387,-0.0020061537591045766
2025-09-26,-0.0083950283503572,0.0116681304227388,0,0.9999939355602406,6.064439704579758e-06,6.064439704579758e-06,0.9999969677801477,-0.002953528385968257
2025-09-29,0.0159885458713704,0.0119805257860111,0,0.9999916027749263,8.397225050092886e-06,8.397225050092886e-06,1.0,0.001617050307829183
2025-09-30,0.0038966808478189,0.0118921939246165,0,0.9999951164574997,4.8835425141287e-06,4.8835425141287e-06,1.0,0.005120906448250324
2025-10-01,0.0058168844967295,0.011609218100596,0,0.9999951290791782,4.8709207856246255e-06,4.8709207856246255e-06,1.0,0.003953767977950543
2025-10-02,0.0089017099201643,0.0108544530818769,0,0.9999945891599694,5.410839987549038e-06,5.410839987549038e-06,1.0,0.005241758557145183
2025-10-03,-0.0079356344415942,0.0108866524279926,0,0.9999944213517293,5.5786482649225595e-06,5.5786482649225595e-06,1.0,0.0053336373388977835
2025-10-06,-0.0004829210765607,0.0106163345084256,0,0.9999952059924997,4.7940074998559035e-06,4.7940074998559035e-06,1.0,0.0020393439493115637
2025-10-07,-0.0114176236880868,0.0107190138946753,0,0.9999854470979083,1.4552902135929286e-05,1.4552902135929286e-05,0.9999927235489321,-0.0010235169578695761
2025-10-08,0.0029275939575851,0.0105784703603504,0,0.9996888665122051,0.0003111334877967203,0.0003111334877967203,0.9998444332561016,-0.0016013750656984564
2025-10-09,-0.0132420091072057,0.0094903192277077,0,0.9827668767150926,0.01723312328490099,0.01723312328490099,0.9913834383575495,-0.006030118871172456
2025-10-10,-0.0553159491387915,0.0155335832509794,0,0.47502574012690546,0.5249742598731006,0.5249742598731006,0.7375128700634497,-0.015506181810611915
2025-10-13,0.0308269155098938,0.0171460167007463,0,0.6099739970907673,0.39002600290928363,0.39002600290928363,0.8049869985453582,-0.009244214493321018
2025-10-14,-0.0032939854415019,0.0170407276551022,0,0.8710768772944805,0.12892312270556414,0.12892312270556414,0.9355384386472179,-0.007619486844004038
2025-10-15,0.0101010364771905,0.0168794426974723,0,0.965626855195137,0.03437314480490975,0.03437314480490975,0.9828134275975451,-0.006184798340082958
2025-10-16,0.0047625574491727,0.016747880704828,0,0.9916529374459291,0.008347062554036715,0.008347062554036715,0.9958264687229816,-0.002583885028807278
2025-10-17,0.0002500032673494,0.0167422648108109,0,0.9975427046592192,0.0024572953408042364,0.0024572953408042364,1.0,0.008529305452420904
2025-10-20,0.012175649999921,0.016940340390915,0,0.9988757780598091,0.0011242219402117714,0.0011242219402117714,1.0,0.004799052350426341
2025-10-21,-0.0136768010837046,0.0169426053684526,0,0.9991506417227543,0.0008493582772828006,0.0008493582772828006,1.0,0.002722489221985802
2025-10-22,-0.0050200128777594,0.0167376649117642,0,0.9995774101864692,0.0004225898135001255,0.0004225898135001255,0.9997887050932499,-0.00030172064900417777
2025-10-23,0.0167189984565856,0.0171918140544123,0,0.999620102991743,0.00037989700825471925,0.00037989700825471925,1.0,0.0020895675524784025
2025-10-24,0.0034584953996393,0.0171028967277715,0,0.9997221838491542,0.0002778161508313483,0.0002778161508313483,1.0,0.0027312659789363826
2025-10-27,0.0129856623476644,0.016970328632963,0,0.9996941322022672,0.00030586779774674196,0.00030586779774674196,1.0,0.002893268448485062
2025-10-28,-0.0053698533334233,0.0169883323457989,0,0.9995182322761801,0.0004817677238261635,0.0004817677238261635,1.0,0.004554657998541322
2025-10-29,0.0026885781380886,0.0169429877827834,0,0.9991025607706547,0.0008974392293955735,0.0008974392293955735,1.0,0.006096376201710922
2025-10-30,-0.0202176687007326,0.0173392659979004,0,0.997426144169325,0.0025738558306346204,0.0025738558306346204,0.9987130720846826,-0.0012909572297527185
2025-10-31,-0.011019416799305,0.0174088302489246,0,0.9977568270382404,0.0022431729617131352,0.0022431729617131352,0.9988784135191434,-0.004186539669541578
2025-11-03,0.0030174019812018,0.0174435881080417,0,0.9984074527383319,0.0015925472616420925,0.0015925472616420925,0.999203726369179,-0.006180191742834098
2025-11-04,-0.011616354698606,0.0174493309238363,0,0.9984984516257932,0.001501548374249633,0.001501548374249633,0.9992492258128751,-0.007429492015870638
2025-11-05,0.0101087917969129,0.0176278006501721,0,0.999071838878725,0.0009281611212974896,0.0009281611212974896,0.9995359194393513,-0.005945449284105778
2025-11-06,0.0092604125275568,0.0175625458644015,0,0.999538658213248,0.0004613417867919429,0.0004613417867919429,0.9997693291066041,-4.983303844789816e-05
2025-11-07,-0.0049950342378231,0.0120198867933112,0,0.9999847841685611,1.5215831427799312e-05,1.5215831427799312e-05,1.0,0.0011550434738484816
2025-11-10,0.0203228997426684,0.0108712558629176,0,0.9999870199732179,1.298002682192971e-05,1.298002682192971e-05,1.0,0.004616143026141802
2025-11-11,0.0,0.0108191200150473,0,0.9999953163759844,4.6836240042290095e-06,4.6836240042290095e-06,1.0,0.006939413965863002
2025-11-12,0.0036733845216444,0.0106504839024247,0,0.999995301163279,4.698836763693668e-06,4.698836763693668e-06,1.0,0.0056523325108093015
2025-11-13,-0.0063756437518384,0.0107547440356495,0,0.9999947249432787,5.275056724984081e-06,5.275056724984081e-06,1.0,0.002525121254930262
2025-11-14,-0.013124026872094,0.0111985732658934,0,0.9999921841666339,7.81583333836917e-06,7.81583333836917e-06,1.0,0.000899322728076082
2025-11-17,-0.0112797231403215,0.011100632425283,0,0.999993165494679,6.8345053548556745e-06,6.8345053548556745e-06,0.9999965827473225,-0.005421201848521898
2025-11-18,-0.0040413674157108,0.0107252934184347,0,0.9999950863786109,4.9136213506433135e-06,4.9136213506433135e-06,0.9999975431893247,-0.006229475331664057
2025-11-19,-0.0101755552902277,0.0108991507868829,0,0.9999936508782289,6.349121730719962e-06,6.349121730719962e-06,0.9999968254391347,-0.008999263294038478
2025-11-20,-0.0136441418563951,0.0104354143887797,0,0.9999919410409621,8.058959050130393e-06,8.058959050130393e-06,0.999995970520475,-0.010452962914949817
2025-11-21,0.0036221485781013,0.0104402446209427,0,0.999995082116626,4.917883365653725e-06,4.917883365653725e-06,0.9999975410583172,-0.0071037278249107575
2025-11-24,0.0161396842105951,0.010703922428059,0,0.9999913640867821,8.63591326286692e-06,8.63591326286692e-06,0.9999956820433686,-0.0016198463547274383
2025-11-25,0.0063331185270662,0.0108377576896812,0,0.9999950051675028,4.994832551373026e-06,4.994832551373026e-06,1.0,0.0004550508338279618
2025-11-26,-0.0058249473401345,0.0108290396506393,0,0.9999948852457756,5.1147542031098506e-06,5.1147542031098506e-06,1.0,0.0013251724238466018
2025-11-28,0.0040557094182195,0.010007955320159,0,0.9999948229027357,5.177097255847859e-06,5.177097255847859e-06,1.0,0.004865142678769521
2025-12-01,0.0027789107779423,0.0097367269942091,0,0.9999946360348465,5.363965147114536e-06,5.363965147114536e-06,1.0,0.004696495118737721
2025-12-02,-0.0037911994544722,0.0097414539087066,0,0.9999945125002156,5.487499777499613e-06,5.487499777499613e-06,1.0,0.0007103183857242615
2025-12-03,-0.0071157442896877,0.0095188517939916,0,0.999993654134313,6.3458656985124655e-06,6.3458656985124655e-06,0.9999968270671508,-0.001979454177626519
2025-12-04,0.0025472308061026,0.0092335908243265,0,0.9999937468680823,6.253131956505153e-06,6.253131956505153e-06,0.9999968734340218,-0.0003050185483790984
2025-12-05,0.0146466443485516,0.0096067669309658,0,0.999990244894949,9.755104996123585e-06,9.755104996123585e-06,1.0,0.0018131684376873215
2025-12-08,-0.0105847574329872,0.0098289091704257,0,0.9999926791379852,7.32086195947633e-06,7.32086195947633e-06,0.9999963395690203,-0.0008595652044985785
2025-12-09,-0.0166053245927397,0.0091374307976493,0,0.9999873148219321,1.2685178033790267e-05,1.2685178033790267e-05,0.9999936574109831,-0.0034223902321520784
2025-12-10,0.0069311179969129,0.0093634186847673,0,0.9999931833425949,6.816657438604941e-06,6.816657438604941e-06,0.9999965916712807,-0.000613017774831958
2025-12-11,0.0025548435011752,0.0093304542005504,0,0.9999939994300303,6.0005699356516255e-06,6.0005699356516255e-06,0.9999969997150322,-0.0006114952358174382
2025-12-12,-0.002810667481466,0.0092793442165748,0,0.999993910533827,6.089466200341858e-06,6.089466200341858e-06,0.9999969552668999,-0.0041029576018209585
2025-12-15,-0.0087381816761968,0.0090508717118366,0,0.9999922460709089,7.753929070068036e-06,7.753929070068036e-06,0.999996123035465,-0.0037336424504628776
2025-12-16,-0.0095434164062104,0.0089625497327696,0,0.9999917226269114,8.277373111336598e-06,8.277373111336598e-06,0.9999958613134443,-0.002321260813157018
2025-12-17,-0.002902010053899,0.0089502512043076,0,0.9999931686261615,6.831373825053926e-06,6.831373825053926e-06,0.9999965843130875,-0.004287886423319398
2025-12-18,0.0094662979287809,0.0090376818194277,0,0.9999915235570145,8.47644294763759e-06,8.47644294763759e-06,0.9999957617785262,-0.002905595537798258
2025-12-19,0.0101549994418464,0.0087967341071343,0,0.9999903310354251,9.668964601275904e-06,9.668964601275904e-06,0.9999951655176993,-0.00031246215313577815
2025-12-22,0.0007769673878363,0.0087676625380731,0,0.9999921650709189,7.834929132472937e-06,7.834929132472937e-06,1.0,0.0015905676596708416
2025-12-23,-0.0025920773719008,0.0079641174900066,0,0.9999700742754095,2.992572459145162e-05,2.992572459145162e-05,1.0,0.0029808354665327615
2025-12-24,0.0005189532622533,0.0078055988605993,0,0.9994676760432635,0.0005323239567705732,0.0005323239567705732,1.0,0.0036650281297632217
