Date,BND_ret,BND_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2015-08-19,0.0035494848141756,0.0021599333782828,0,0.9999952410111754,4.758989122809413e-06,4.758989122809413e-06,1.0,0.00022001943529670028
2015-08-20,0.0008545368910538,0.0021161369784804,0,0.9999983755446471,1.624455170950885e-06,1.624455170950885e-06,1.0,0.0008072871851793003
2015-08-21,0.001586370894846,0.002133516606275,0,0.9999982501873849,1.7498130496971498e-06,1.7498130496971498e-06,1.0,0.0011980785200150802
2015-08-24,-0.0002440236570108,0.0021055985443223,0,0.9999982725636442,1.7274363569130853e-06,1.7274363569130853e-06,1.0,0.0007818319490050403
2015-08-25,-0.0032969813053723,0.0022120355914527,0,0.9999917716370164,8.22836287616354e-06,8.22836287616354e-06,1.0,0.0004898775275384604
2015-08-26,-0.0042912430423988,0.0024227276001714,0,0.9999797469986371,2.0253001433627083e-05,2.0253001433627083e-05,0.9999898734992831,-0.0010782680437764196
2015-08-27,0.001350625638919,0.0024395914780523,0,0.9999954177660977,4.582234335715267e-06,4.582234335715267e-06,0.9999977088828321,-0.0009790502942033795
2015-08-28,0.0004912297657877,0.0023132023360142,0,0.9999978967247735,2.1032755473543124e-06,2.1032755473543124e-06,0.9999989483622262,-0.0011980785200150395
2015-08-31,-0.001350593903782,0.0022602617505412,0,0.9999977612703836,2.2387298806452297e-06,2.2387298806452297e-06,0.9999988806350597,-0.0014193925693692796
2015-09-01,0.0024342210226003,0.0022044355283201,0,0.9999973146059024,2.6853943232247873e-06,2.6853943232247873e-06,0.9999986573028383,-0.00027315210377475965
2015-09-02,-0.0007377456557808,0.0021788455745572,0,0.9999983091225402,1.6908773630133786e-06,1.6908773630133786e-06,1.0,0.00043754737354884034
2015-09-03,0.0007377456557808,0.0021805661907893,0,0.9999983808187983,1.6191811911789073e-06,1.6191811911789073e-06,1.0,0.00031497137692120035
2015-09-04,0.0024515180294258,0.0021996090349485,0,0.9999972301777394,2.7698219432673962e-06,2.7698219432673962e-06,1.0,0.0007070290296488204
2015-09-08,-0.0024515180294258,0.0022204492741385,0,0.9999967172515648,3.282748190792846e-06,3.282748190792846e-06,1.0,0.00048684420452006045
2015-09-09,-0.0002462961945501,0.0020433796812459,0,0.9999985514288288,1.4485712670981422e-06,1.4485712670981422e-06,0.9999992757143665,-4.9259238910019654e-05
2015-09-10,-0.0020889557745687,0.0020909921617939,0,0.9999976686412884,2.331359127528216e-06,2.331359127528216e-06,0.9999988343204362,-0.0003195012626675996
2015-09-11,0.0020889557745686,0.0020998295054897,0,0.9999979401921633,2.0598077463848906e-06,2.0598077463848906e-06,0.9999989700961268,-4.92592389100396e-05
2015-09-14,0.0002462961945501,0.0020982982859436,0,0.9999980713437662,1.9286562355949657e-06,1.9286562355949657e-06,0.9999990356718822,-0.0004903036058851796
2015-09-15,-0.0041826451824292,0.0022549808813698,0,0.9999868986836767,1.3101316219700898e-05,1.3101316219700898e-05,0.9999934493418902,-0.0008365290364858596
2015-09-16,-0.0006158389483243,0.0022259955259852,0,0.9999921446714538,7.85532882136101e-06,7.85532882136101e-06,0.9999960723355893,-0.0009104375872406995
2015-09-17,0.0056568307244205,0.0024506471807404,0,0.9999224247135866,7.757528667804227e-05,7.757528667804227e-05,1.0,0.0006387197125571405
2015-09-18,0.0028172771594993,0.0025281309196329,0,0.9999684970185717,3.150298109303639e-05,3.150298109303639e-05,1.0,0.0007843839895432805
2015-09-21,-0.0036756237531664,0.0026281232283227,0,0.999966713177082,3.328682329538027e-05,3.328682329538027e-05,0.9999833565883522,-1.960237527853792e-17
2015-09-22,0.001838556668038,0.0026691153839381,0,0.9999868194204361,1.3180579273230628e-05,1.3180579273230628e-05,1.0,0.0012042403700934204
2015-09-23,0.0,0.0025636825925819,0,0.9999952715864232,4.7284131595282854e-06,4.7284131595282854e-06,1.0,0.0013274081597582804
2015-09-24,0.0003685893928256,0.0023540779239314,0,0.9999976305581062,2.36944154145827e-06,2.36944154145827e-06,1.0,0.00026975989343930036
2015-09-25,-0.0018392650444114,0.0023839282391136,0,0.9999964015252033,3.5984747015059044e-06,3.5984747015059044e-06,0.9999982007626492,-0.0006615485473428396
2015-09-28,0.002573333403458,0.0024466802999725,0,0.9999949926930496,5.0073071499147125e-06,5.0073071499147125e-06,1.0,0.0005882428839820405
2015-09-29,0.0007344093332562,0.0024213671193034,0,0.9999971577348707,2.8422654585281896e-06,2.8422654585281896e-06,1.0,0.0003674134170256804
2015-09-30,0.001953890391918,0.0024014420027942,0,0.9999965321609228,3.467838978590336e-06,3.467838978590336e-06,1.0,0.0007581914954092804
2015-10-01,0.0005380846029516,0.0023898601474049,0,0.999996181976725,3.818023281378621e-06,3.818023281378621e-06,1.0,0.0007920905374344805
2015-10-02,0.0037822283444693,0.0025101102687484,0,0.9999786935373537,2.130646296393093e-05,2.130646296393093e-05,1.0,0.0019163892152106205
2015-10-05,-0.0039041729920275,0.0026482278684453,0,0.9999662937685545,3.370623112436476e-05,3.370623112436476e-05,1.0,0.0006208879361135203
2015-10-06,0.0013431398891063,0.0025849703959207,0,0.9999909342452007,9.065755120267754e-06,9.065755120267754e-06,1.0,0.0007426340472835404
2015-10-07,0.0,0.0025824681066714,0,0.999995098310327,4.901689240656681e-06,4.901689240656681e-06,1.0,0.00035185596889994035
2015-10-08,-0.0015880767391808,0.0025595740884178,0,0.9999947649458286,5.2350537697059405e-06,5.2350537697059405e-06,0.9999973824731152,-7.337629952653964e-05
2015-10-09,-0.0001212997961049,0.0025306743830238,0,0.999996218756551,3.781243092937699e-06,3.781243092937699e-06,0.9999981093784536,-0.0008540819276413796
2015-10-12,0.0017093765352858,0.0025502243495765,0,0.9999953540390074,4.645961089096371e-06,4.645961089096371e-06,1.0,0.0002686279778212803
2015-10-13,0.000610633016405,0.0023142255960602,0,0.9999974707375412,2.529262370144799e-06,2.529262370144799e-06,1.0,0.00012212660328102032
2015-10-14,0.0036539319504372,0.0023909490546844,0,0.9999918997601269,8.100239763368033e-06,8.100239763368033e-06,1.0,0.0008529129933684603
2015-10-15,-0.0019465775996385,0.0021767184128371,0,0.9999971549909331,2.8450093111019445e-06,2.8450093111019445e-06,1.0,0.0007812128212769203
2015-10-16,-0.000365897404615,0.0021092623988382,0,0.9999985283176926,1.4716827563784547e-06,1.4716827563784547e-06,1.0,0.0007322932995749003
2015-10-19,0.0,0.0018954615117333,0,0.9999987506497365,1.2493500411804796e-06,1.2493500411804796e-06,1.0,0.0003904179925177403
2015-10-20,-0.0015853526047145,0.0019195372379413,0,0.9999982820160063,1.7179842379921108e-06,1.7179842379921108e-06,0.999999141007881,-4.877913170615975e-05
