Date,JPM_ret,JPM_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2015-02-02,0.0198455652311123,0.0200185755621699,0,1.0,1.4278720856015325e-46,1.0,0.5,
2015-02-03,0.0222845108905562,0.0200166554432424,0,0.9999947731748936,5.226825049157691e-06,0.9999947731748936,0.5000026134125533,
2015-02-04,-0.0060120651198899,0.0192907029958256,0,0.9999643034875936,3.569651241659496e-05,0.9999643034875936,0.5000178482562032,
2015-02-05,0.006893410727786,0.0193831838759905,0,0.9999592744369094,4.072556268816469e-05,0.9999592744369094,0.5000203627815454,
2015-02-06,0.0195370511610615,0.0192233672826495,0,0.9999622391004855,3.7760899614291716e-05,0.9999622391004855,1.0,0.01250969457812522
2015-02-09,-0.0012104926822833,0.0188773583429686,0,0.9995952498545922,0.00040475014497389937,0.9995952498545922,1.0,0.0082984829954461
2015-02-10,0.0110079702335319,0.0189862634375046,0,0.9976147368148918,0.0023852631852703285,0.9976147368148918,1.0,0.00604317486404124
2015-02-11,-0.0015407545651543,0.0189878146908131,0,0.9803896553878424,0.019610344611801465,0.9803896553878424,1.0,0.006937436974988361
2015-02-12,0.0203504833352684,0.0176551050528752,0,0.8550517998205062,0.1449482001796987,0.8550517998205062,1.0,0.00962885149648484
2015-02-13,0.0016770059983643,0.0156337763991608,1,0.2685175892310588,0.731482410768957,0.2685175892310588,1.0,0.0060568424639454
2015-02-17,0.0071806253307125,0.0153608721078806,1,0.0910744307931047,0.9089255692067891,0.0910744307931047,1.0,0.00773506606654456
2015-02-18,-0.0122209634213381,0.0156828797399111,1,0.04275078243344344,0.9572492175661435,0.04275078243344344,1.0,0.00308927933557056
2015-02-19,-0.0023611329534384,0.0157317299546085,1,0.013026673293090537,0.9869733267067186,0.013026673293090537,1.0,0.00292520365791374
2015-02-20,0.00957757052959,0.0144981608618078,1,0.002643701482310834,0.9973562985173196,0.002643701482310834,1.0,0.0007706210967780604
2015-02-23,-0.0075533765898543,0.0140713772517859,1,0.000816044068280625,0.999183955931618,0.000816044068280625,0.9995919779658597,-0.0010754554208656595
2015-02-24,0.0244666518546282,0.0149149801366206,1,0.0008986066392063737,0.9991013933609642,0.0008986066392063737,1.0,0.0023817498839174807
2015-02-25,0.0052475665138243,0.0145727122304694,1,0.0002049877341128611,0.9997950122659685,0.0002049877341128611,1.0,0.0058754558709499605
2015-02-26,0.0071709101626578,0.0127050498991143,1,5.049466608531392e-05,0.9999495053341577,5.049466608531392e-05,1.0,0.007781864494169201
2015-02-27,-0.0048833715273114,0.012655772143494,1,3.867834298399154e-05,0.999961321657305,3.867834298399154e-05,1.0,0.00488967608278892
2015-03-02,0.0079638156321598,0.0107754286508704,1,2.8099077021111694e-05,0.9999719009229668,2.8099077021111694e-05,1.0,0.007993114527191739
2015-03-03,0.0032330298980994,0.0103124175289448,1,2.4375270017922012e-05,0.9999756247304001,2.4375270017922012e-05,1.0,0.0037463901358859796
2015-03-04,0.0025783278793704,0.0095409531895944,1,2.6114938605076058e-05,0.9999738850610216,2.6114938605076058e-05,1.0,0.0032125424089951998
2015-03-05,-0.0020944053299645,0.009350905963164,1,3.1054623638578534e-05,0.9999689453763402,3.1054623638578534e-05,1.0,0.0013594793104707399
2015-03-06,-0.0180658929140246,0.0106282185136453,1,8.531880696416345e-05,0.9999146811933901,8.531880696416345e-05,0.9999573405965179,-0.0012770249668719001
2015-03-09,0.0099684833028168,0.0100691188704622,1,5.424748561553733e-05,0.9999457525144628,5.424748561553733e-05,0.9999728762571922,-0.0008760914327405001
2015-03-10,-0.0253596328022743,0.0118874672559142,1,0.0002871309117068571,0.9997128690882476,0.0002871309117068571,0.9998564345441465,-0.006594623972815241
2015-03-11,0.0046592426086361,0.0117126036868483,1,4.644975565602739e-05,0.9999535502440074,4.644975565602739e-05,0.999976775122172,-0.0061784410269621
2015-03-12,0.0185844240728293,0.0122880098622581,1,7.733832571148996e-05,0.99992266167408,7.733832571148996e-05,0.9999613308371442,-0.0020426751464033394
2015-03-13,-0.0060474635225345,0.0116727312202001,1,3.591369916908545e-05,0.9999640863007595,3.591369916908545e-05,1.0,0.00036101073189468027
2015-03-16,0.013838303837966,0.0120114935208249,1,4.571901701391433e-05,0.9999542809829566,4.571901701391433e-05,1.0,0.00113497483892452
2015-03-17,-0.0038877916204097,0.0120052358942758,1,3.1367544641024134e-05,0.9999686324553555,3.1367544641024134e-05,1.0,0.00542934307529744
2015-03-18,0.00226977690079,0.0115797718361039,1,2.6485667608999893e-05,0.9999735143325373,2.6485667608999893e-05,1.0,0.004951449933728219
2015-03-19,-0.008946515764372,0.0118007847703142,1,3.8117238805169725e-05,0.9999618827612482,3.8117238805169725e-05,0.9999809413805973,-0.0005547380337120406
2015-03-20,0.0089465157643719,0.0117792571197698,1,3.326829070958577e-05,0.9999667317092388,3.326829070958577e-05,1.0,0.002444057823669239
2015-03-23,-0.0099277565788065,0.0118878777020607,1,4.302349094525241e-05,0.9999569765092371,4.302349094525241e-05,0.9999784882545274,-0.0023091542596852606
2015-03-24,-0.0111843828192659,0.0108917373421236,1,4.3965275386265404e-05,0.9999560347247817,4.3965275386265404e-05,0.9999780173623068,-0.0037684724994565
2015-03-25,-0.01415871554165,0.0112309483908585,1,5.568451483494466e-05,0.9999443154854152,5.568451483494466e-05,0.9999721577425825,-0.0070541709879445
2015-03-26,-0.0011749452086904,0.0110545887795992,1,2.655181786008833e-05,0.9999734481821945,2.655181786008833e-05,0.99998672409107,-0.005499856876808181
2015-03-27,0.000168203138032,0.0110353451515055,1,3.0093178811247843e-05,0.9999699068210871,3.0093178811247843e-05,0.9999849534105945,-0.007255519402076161
2015-03-30,0.0234015831942522,0.0122050533818361,1,0.0001348428309739122,0.9998651571694451,0.0001348428309739122,0.999932578584513,-0.0005896514474644204
2015-03-31,-0.0062532399610723,0.0122301026101379,1,4.3692440014195396e-05,0.9999563075603242,4.3692440014195396e-05,1.0,0.00039657712417429954
2015-04-01,-0.0038291856401616,0.0122116399489638,1,3.332909110167186e-05,0.9999666709088141,3.332909110167186e-05,1.0,0.00246248310447198
2015-04-02,0.0094629536764088,0.0124508834326035,1,3.7399714679243566e-05,0.9999626002854565,3.7399714679243566e-05,1.0,0.004590062881491819
2015-04-06,-0.0008263643786844,0.011776745797462,1,2.744991687471212e-05,0.999972550083155,2.744991687471212e-05,1.0,0.004391149378148539
2015-04-07,0.0062642423024989,0.0116398075104222,1,2.761097766445648e-05,0.999972389022444,2.761097766445648e-05,1.0,0.0009636811997978788
2015-04-08,0.003281533183482,0.0100323621953742,1,2.4827215906098238e-05,0.9999751727844978,2.4827215906098238e-05,1.0,0.002870635828708739
2015-04-09,0.0068560284011258,0.010083754134835,1,2.687164350528289e-05,0.9999731283569214,2.687164350528289e-05,1.0,0.005007678636966219
