Date,EWU_ret,EWU_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2025-05-22,0.0025329629212357,0.0071279153577399,0,0.9999999999838565,1.613458499437563e-11,1.613458499437563e-11,1.0,0.003727922663993259
2025-05-23,0.0088150842212633,0.0072791310744718,0,0.9999999999823785,1.7662305682471167e-11,1.7662305682471167e-11,1.0,0.00497613192641006
2025-05-27,0.0047528638662416,0.0072368568214903,0,0.9999999999831743,1.685372271254803e-11,1.685372271254803e-11,1.0,0.0037280410474821203
2025-05-28,-0.0100327242955681,0.0077338855545683,0,0.9999999995519602,4.4798460097768215e-10,4.4798460097768215e-10,1.0,0.00030270457853290024
2025-05-29,0.003020489987876,0.0074898917245109,0,0.999999999971692,2.834073584976587e-11,2.834073584976587e-11,1.0,0.0018177353402097003
2025-05-30,0.0032617110935259,0.007253266264658,0,0.9999999999812417,1.8705529351890672e-11,1.8705529351890672e-11,1.0,0.00196348497466774
2025-06-02,0.0092259310485642,0.0063905287488127,0,0.9999999999948841,5.117287519701593e-12,5.117287519701593e-12,1.0,0.00204565434012792
2025-06-03,-0.0057248867056292,0.0066265987681178,0,0.9999999999733973,2.6602269919042417e-11,2.6602269919042417e-11,0.9999999999866989,-4.989577424624018e-05
2025-06-04,0.0032397629306832,0.0065775552475094,0,0.9999999999929514,7.0597330238611375e-12,7.0597330238611375e-12,1.0,0.00260460167100402
2025-06-05,0.0007462252733553,0.0064496540593389,0,0.9999999999924967,7.492873846210986e-12,7.492873846210986e-12,1.0,0.00214974872809988
2025-06-06,0.003226994087516,0.0059444064864694,0,0.9999999999964757,3.5346290619435305e-12,3.5346290619435305e-12,1.0,0.0021428053268978996
2025-06-09,-0.0002478458081307,0.0059663073853609,0,0.9999999999949978,5.036058857784121e-12,5.036058857784121e-12,1.0,0.0002480499555589198
2025-06-10,-0.0007439062029414,0.0059481733266653,0,0.9999999999947704,5.280326234666229e-12,5.280326234666229e-12,1.0,0.0012442460560964797
2025-06-11,0.0024776364585028,0.005928384567408,0,0.999999999996362,3.6792623318737985e-12,3.6792623318737985e-12,1.0,0.0010918207616603995
2025-06-12,0.0091145675867115,0.0058650574206325,0,0.9999999999970441,2.9665807249089036e-12,2.9665807249089036e-12,1.0,0.0027654892243316395
2025-06-13,-0.0088671510509753,0.0058482220433052,0,0.9999999999751026,2.4879558167331945e-11,2.4879558167331945e-11,1.0,0.0003466601966333794
2025-06-16,0.0002777797426713,0.0058598224736955,0,0.9999999999956799,4.2926156604710595e-12,4.2926156604710595e-12,1.0,0.0004517853067937794
2025-06-17,-0.0106572709900685,0.0060926559540026,0,0.9999999999481588,5.189222344566902e-11,5.189222344566902e-11,0.9999999999740539,-0.0015308876506316405
2025-06-18,0.0005100209102105,0.00591261749646,0,0.9999999999955662,4.380982868715931e-12,4.380982868715931e-12,0.9999999999978095,-0.0019244107602901003
2025-06-20,-0.0081925142772758,0.0061289058486393,0,0.9999999999729425,2.7048239304191887e-11,2.7048239304191887e-11,0.9999999999864759,-0.00538582713308756
2025-06-23,0.0069168250384777,0.006287912609544,0,0.9999999999955662,4.396934982697088e-12,4.396934982697088e-12,0.9999999999978015,-0.00222903191519696
2025-06-24,0.006108500934555,0.0061278933417051,0,0.9999999999962483,3.739342337288496e-12,3.739342337288496e-12,0.9999999999981304,-0.00106288767682022
2025-06-25,-0.0033042088469576,0.0060928393800392,0,0.9999999999910187,9.018295215982727e-12,9.018295215982727e-12,1.0,0.00040772475180195987
2025-06-26,0.0103838362337394,0.006030323124348,0,0.999999999996362,3.654563416340158e-12,3.654563416340158e-12,1.0,0.00238248781650774
2025-06-27,0.0007556406788846,0.0060123861463967,0,0.9999999999953388,4.678711332178142e-12,4.678711332178142e-12,1.0,0.00417211880773982
2025-06-30,0.0,0.0059898726776628,0,0.9999999999949978,4.9939487444018745e-12,4.9939487444018745e-12,1.0,0.0027887538000442797
2025-07-01,0.0032674705228958,0.0056872921496551,0,0.9999999999971578,2.828845419542888e-12,2.828845419542888e-12,1.0,0.00222054771771244
2025-07-02,-0.0060407526606716,0.0057057924585877,0,0.9999999999889724,1.1031939888630664e-11,1.1031939888630664e-11,1.0,0.0016732389549696397
2025-07-03,0.0052876755634323,0.005776457338461,0,0.9999999999972715,2.7517147133950697e-12,2.7517147133950697e-12,1.0,0.0006540068209082197
2025-07-07,-0.0100960266866908,0.0062467867710422,0,0.9999999999484999,5.1520001464776444e-11,5.1520001464776444e-11,0.9999999999742399,-0.0015163266522068605
2025-07-08,0.0093423820368995,0.0065546803641676,0,0.9999999999937472,6.272873463002658e-12,6.272873463002658e-12,1.0,0.0003521497551730396
2025-07-09,0.0055137123583411,0.0066545082678931,0,0.9999999999929514,7.0085806604513874e-12,7.0085806604513874e-12,1.0,0.0008013981222620996
2025-07-10,0.0064774533785425,0.0067724633852569,0,0.9999999999919282,8.056420740413097e-12,8.056420740413097e-12,1.0,0.0033050393301049196
2025-07-11,-0.0087294339824766,0.0070964988939121,0,0.9999999998939302,1.0606350167851531e-10,1.0606350167851531e-10,1.0,0.0005016174209231394
2025-07-14,0.0027517759450409,0.0068227642558435,0,0.9999999999898819,1.0117353935799392e-11,1.0117353935799392e-11,1.0,0.003071177947269479
2025-07-15,-0.0110525365865968,0.0069891581298676,0,0.9999999998245812,1.753942372482492e-10,1.753942372482492e-10,0.9999999999123028,-0.0010078057774297812
2025-07-16,0.0065457506341794,0.0071422548000082,0,0.9999999999861302,1.3869555659243703e-11,1.3869555659243703e-11,0.9999999999930652,-0.0008013981222621211
2025-07-17,-0.0005019558375484,0.0066683229213078,0,0.9999999999886313,1.1411838939706342e-11,1.1411838939706342e-11,0.9999999999942941,-0.002197279965480301
2025-07-18,-0.0007535530439518,0.006677166767142,0,0.9999999999880629,1.1930432027890538e-11,1.1930432027890538e-11,0.9999999999940348,-0.000602103777775341
2025-07-21,0.0052624994928108,0.006402628118766,0,0.9999999999948841,5.167036711784475e-12,5.167036711784475e-12,0.9999999999974165,-9.995906822136083e-05
2025-07-22,0.010442735132674,0.006607594388884,0,0.9999999999929514,7.0574175748228766e-12,7.0574175748228766e-12,1.0,0.0041990952756327995
2025-07-23,0.0115579725062408,0.0069094912727034,0,0.9999999999885176,1.1472247630954323e-11,1.1472247630954323e-11,1.0,0.00520153965004508
2025-07-24,-0.0031835483862328,0.0069048000212624,0,0.9999999999763531,2.3636879039408474e-11,2.3636879039408474e-11,1.0,0.0046652211403082
2025-07-25,-0.0031937157434485,0.00668682124406,0,0.9999999999824922,1.7559292284903893e-11,1.7559292284903893e-11,1.0,0.004177188600408859
2025-07-28,-0.0128778490479827,0.0073905360055107,0,0.9999999994088284,5.911377409869356e-10,5.911377409869356e-10,1.0,0.0005491188922501597
2025-07-29,0.0067072933327809,0.007517691680915,0,0.9999999999740794,2.593423620082158e-11,2.593423620082158e-11,0.9999999999870328,-0.0001979694677284604
2025-07-30,-0.0087032884244394,0.0077857085485411,0,0.9999999996578026,3.4220119560642634e-10,3.4220119560642634e-10,0.9999999998288994,-0.004250221653864501
2025-07-31,-0.0057607537422038,0.0077740674900251,0,0.999999999834813,1.652025148896359e-10,1.652025148896359e-10,0.9999999999173987,-0.0047656627250587
2025-08-01,0.0032600956253133,0.0077179583703155,0,0.9999999999578222,4.217414761441146e-11,4.217414761441146e-11,0.9999999999789129,-0.0034749004513063403
2025-08-04,0.0067374200144612,0.0074551302530756,0,0.9999999999768079,2.3234080936281667e-11,2.3234080936281667e-11,1.0,0.0004481533611824393
2025-08-05,0.0004973100021101,0.0071913933202128,0,0.9999999999783995,2.1588394893008282e-11,2.1588394893008282e-11,0.9999999999892057,-0.0007938433049517206
2025-08-06,0.0037215774472405,0.0071372485731191,0,0.9999999999848797,1.5118291317878272e-11,1.5118291317878272e-11,1.0,0.0016911298693842592
2025-08-07,0.002720470740943,0.0070190051608389,0,0.999999999986585,1.3469239874976236e-11,1.3469239874976236e-11,1.0,0.003387374766013619
2025-08-08,0.000987307905042,0.0066917832631831,0,0.9999999999901092,9.901950017127325e-12,9.901950017127325e-12,1.0,0.0029328172219593596
2025-08-11,0.0027104161467344,0.00669114113098,0,0.9999999999914735,8.4865341161239e-12,8.4865341161239e-12,1.0,0.0021274164484139995
2025-08-12,0.0095507096899165,0.0063549781605691,0,0.9999999999949978,4.969719714242833e-12,4.969719714242833e-12,1.0,0.00393809638597528
2025-08-13,0.0080107870094958,0.006420828039643,0,0.9999999999948841,5.149566796765829e-12,5.149566796765829e-12,1.0,0.004795938298426339
2025-08-14,0.003379127036463,0.0064043263529016,0,0.9999999999943157,5.666315609190449e-12,5.666315609190449e-12,1.0,0.004927669557530339
2025-08-15,-0.0055575220601973,0.0066021853499946,0,0.9999999999751026,2.4878468581019052e-11,2.4878468581019052e-11,1.0,0.003618703564482479
2025-08-18,0.0004844457272282,0.0065571054988145,0,0.9999999999912461,8.792122028123249e-12,8.792122028123249e-12,1.0,0.0031735094805812394
2025-08-19,0.0,0.0062209280604874,0,0.9999999999937472,6.3013966113592645e-12,6.3013966113592645e-12,1.0,0.0012633675425979395
2025-08-20,0.010360290008848,0.0061194127854695,0,0.999999999996021,3.991448988669016e-12,3.991448988669016e-12,1.0,0.0017332681424683794
2025-08-21,-0.0014392311687956,0.0060689839094374,0,0.9999999999935199,6.527267333658686e-12,6.527267333658686e-12,1.0,0.0007695965014166594
2025-08-22,0.0100312036632726,0.0062951108076878,0,0.9999999999952252,4.741422101424527e-12,4.741422101424527e-12,1.0,0.0038873416461106397
2025-08-25,-0.0069154677795397,0.0056772226451637,0,0.9999999999868123,1.3195664577229547e-11,1.3195664577229547e-11,1.0,0.00240735894475706
2025-08-26,-0.0011971898799678,0.0056098781948408,0,0.9999999999957936,4.2434520950788526e-12,4.2434520950788526e-12,1.0,0.0021679209687634994
2025-08-27,-0.001918546003765,0.0051363985373304,0,0.9999999999964757,3.532711125366526e-12,3.532711125366526e-12,0.9999999999982336,-0.00028784623375910053
2025-08-28,-0.0021626913023892,0.0049088644778568,0,0.9999999999967031,3.3324891581798727e-12,3.3324891581798727e-12,0.9999999999983338,-0.00043253826047782057
2025-08-29,-0.0026496048799776,0.0050160462557497,0,0.9999999999962483,3.761942783190023e-12,3.761942783190023e-12,0.9999999999981191,-0.002968699969127861
2025-09-02,-0.0135990459309103,0.00595100461422,0,0.9999999998821067,1.1789568170370331e-10,1.1789568170370331e-10,0.9999999999410522,-0.004305415599401981
2025-09-03,0.0068226867555593,0.0060975131476176,0,0.999999999996362,3.5936427730736313e-12,3.5936427730736313e-12,0.9999999999982032,-0.002701440272296561
2025-09-04,0.0050865929140822,0.0061351355762174,0,0.9999999999961346,3.872083677670927e-12,3.872083677670927e-12,0.999999999998064,-0.0013004124887271212
2025-09-05,0.003858189222699,0.0061548744966602,0,0.9999999999957936,4.180175245785501e-12,4.180175245785501e-12,0.9999999999979099,-9.623638370948119e-05
2025-09-08,0.003843360791192,0.0061805091439031,0,0.9999999999956799,4.297228170918727e-12,4.297228170918727e-12,1.0,0.001202356750524439
2025-09-09,0.0009585365902361,0.0061738914972518,0,0.9999999999946567,5.382168626284297e-12,5.382168626284297e-12,1.0,0.004113873254753719
2025-09-10,-0.0002394781567268,0.0058698693199305,0,0.9999999999953388,4.60993547548761e-12,4.60993547548761e-12,1.0,0.0027014402722964985
2025-09-11,0.0107232744972378,0.0060717045004039,0,0.9999999999961346,3.880956939827644e-12,3.880956939827644e-12,1.0,0.0038287765889276184
2025-09-12,-0.0059431833241399,0.0062345657995857,0,0.9999999999823785,1.7617732663811255e-11,1.7617732663811255e-11,1.0,0.0018685020795598385
2025-09-15,0.0035701099280175,0.0060982904736594,0,0.999999999996021,4.01215543928208e-12,4.01215543928208e-12,1.0,0.0018138519069249386
2025-09-16,-0.004763015515047,0.0062323122822783,0,0.9999999999862439,1.3709206189390822e-11,1.3709206189390822e-11,1.0,0.0006695414858683187
2025-09-17,-0.0023899957061007,0.0062696725487916,0,0.9999999999906777,9.296897667734483e-12,9.296897667734483e-12,1.0,0.00023943797599353892
2025-09-18,-0.0031157358837329,0.0058776111177809,0,0.9999999999928377,7.130896219587646e-12,7.130896219587646e-12,0.9999999999964346,-0.002528364100200601
2025-09-19,-0.0072271095435461,0.0060872242238742,0,0.9999999999796501,2.0378263707789535e-11,2.0378263707789535e-11,0.9999999999898108,-0.002785149344081841
2025-09-22,0.0060262749229495,0.0057857640182052,0,0.9999999999972715,2.7199337320860603e-12,2.7199337320860603e-12,0.99999999999864,-0.002293916345095441
2025-09-23,-0.0033702725098337,0.0056331483149105,0,0.9999999999938609,6.1102110878324e-12,6.1102110878324e-12,0.9999999999969449,-0.0020153677440527813
2025-09-24,-0.0028979270284985,0.0056588431074608,0,0.9999999999943157,5.738465388823778e-12,5.738465388823778e-12,0.9999999999971307,-0.0021169540085323414
2025-09-25,-0.0075251459560334,0.0058693658990104,0,0.9999999999821512,1.7905493348928892e-11,1.7905493348928892e-11,0.9999999999910473,-0.0029988360229924412
2025-09-26,0.013072133246994,0.0066172878663209,0,0.9999999999912461,8.754116028576292e-12,8.754116028576292e-12,1.0,0.0010610125351155787
2025-09-29,0.0012017004692627,0.0065917446226834,0,0.9999999999914735,8.511150726328429e-12,8.511150726328429e-12,1.0,9.609764437821874e-05
2025-09-30,0.0081341000613127,0.0059572636065439,0,0.9999999999968168,3.1534069200090263e-12,3.1534069200090263e-12,1.0,0.0023969721586074985
2025-10-01,0.0125489356724062,0.0063610241926934,0,0.9999999999939746,6.080627094781461e-12,6.080627094781461e-12,1.0,0.005486344698788439
2025-10-02,-0.005663117043776,0.0065015236320028,0,0.99999999997749,2.2466642462281884e-11,2.2466642462281884e-11,1.0,0.005858750481239919
2025-10-03,0.0089517529962858,0.0067140150899491,0,0.999999999992383,7.618495269676789e-12,7.618495269676789e-12,1.0,0.005034674431098279
2025-10-06,-0.001408065223738,0.0067117845990923,0,0.9999999999863576,1.36705540788403e-11,1.36705540788403e-11,1.0,0.004512721292498139
2025-10-07,-0.0030577487731488,0.0067738997299526,0,0.9999999999807869,1.926960696702959e-11,1.926960696702959e-11,1.0,0.002274351525605839
2025-10-08,0.0054035453538161,0.0068441079934115,0,0.999999999990905,9.095526487059396e-12,9.095526487059396e-12,1.0,0.0008452734618878188
2025-10-09,-0.0143955452894224,0.0072787749022725,0,0.9999999991658797,8.340938962869104e-10,8.340938962869104e-10,0.999999999582953,-0.0009012121872414615
2025-10-10,-0.0081145940509109,0.0073852687295202,0,0.9999999998564135,1.4354284303249028e-10,1.4354284303249028e-10,0.9999999999282285,-0.004314481596680801
2025-10-13,0.0062112041313762,0.0074801915546016,0,0.9999999999755573,2.440486436901944e-11,2.440486436901944e-11,0.9999999999877975,-0.002790627725657961
2025-10-14,0.0016656411002264,0.0074079006441769,0,0.9999999999726015,2.740164845204562e-11,2.740164845204562e-11,0.9999999999862992,-0.0018459497509829216
2025-10-15,-0.0009514683893972,0.0073883620565326,0,0.999999999964416,3.564054591186632e-11,3.564054591186632e-11,0.9999999999821798,-0.0031169524996255814
2025-10-16,-0.0007141727108291,0.0073497788331575,0,0.9999999999675993,3.2362891193922065e-11,3.2362891193922065e-11,0.9999999999838185,-0.0003806779839069213
2025-10-17,0.0019033899195347,0.0071317862746792,0,0.999999999982947,1.7094814548793206e-11,1.7094814548793206e-11,1.0,0.0016229188101821988
2025-10-20,0.0021370151367072,0.0070356214803834,0,0.9999999999855618,1.4460021744981609e-11,1.4460021744981609e-11,1.0,0.0008080810112483987
2025-10-21,-0.0047551808429178,0.0070839890090857,0,0.9999999999587317,4.127289620316097e-11,4.127289620316097e-11,0.9999999999793636,-0.0004760833773804414
2025-10-22,0.0106674427856958,0.007376120786752,0,0.99999999997749,2.2550225701913026e-11,2.2550225701913026e-11,1.0,0.0018476988576381585
2025-10-23,0.0044700166070071,0.0071064577275604,0,0.9999999999861302,1.3874078923685677e-11,1.3874078923685677e-11,1.0,0.0028845367212053984
2025-10-24,0.0042164674052563,0.0066314549309639,0,0.9999999999928377,7.149594533652879e-12,7.149594533652879e-12,1.0,0.003347152218349718
2025-10-27,0.0046642465196163,0.0066704688761066,0,0.9999999999926104,7.370805204923478e-12,7.370805204923478e-12,1.0,0.003852598494931538
2025-10-28,-0.0013970092012058,0.006517471854079,0,0.9999999999893134,1.0649405850416637e-11,1.0649405850416637e-11,1.0,0.004524232823273938
2025-10-29,-0.0020990437676123,0.0059650720041099,0,0.9999999999935199,6.5270715782952194e-12,6.5270715782952194e-12,1.0,0.0019709355126123185
2025-10-30,-0.001869674331327,0.0058211534854713,0,0.9999999999944293,5.5423566377925456e-12,5.5423566377925456e-12,1.0,0.0007029973249454986
2025-10-31,-0.001873176562486,0.0054955766907972,0,0.9999999999956799,4.323068208496406e-12,4.323068208496406e-12,0.9999999999978384,-0.0005149314686029614
2025-11-03,-0.0032863200982146,0.0055374269909492,0,0.9999999999944293,5.616974210405021e-12,5.616974210405021e-12,0.9999999999971916,-0.0021050447921691414
2025-11-04,-0.0082635470250521,0.0058018534149406,0,0.9999999999796501,2.0387678189905854e-11,2.0387678189905854e-11,0.9999999999898062,-0.0034783523569384017
2025-11-05,0.0101427925260962,0.0061350909314964,0,0.999999999996021,4.011567384447239e-12,4.011567384447239e-12,0.9999999999979943,-0.0010299850981967014
2025-11-06,0.0002346803772627,0.0051281997698836,0,0.9999999999973852,2.6240440758257186e-12,2.6240440758257186e-12,0.9999999999986879,-0.0006091141564787615
2025-11-07,0.0058486369780928,0.0048130585328756,0,0.9999999999984084,1.5487548344647623e-12,1.5487548344647623e-12,1.0,0.0009352485516369985
2025-11-10,0.0132084179417444,0.0054033199590373,0,0.9999999999972715,2.7236624811446796e-12,2.7236624811446796e-12,1.0,0.004234196159628799
2025-11-11,0.0048226852823361,0.0054482694193256,0,0.99999999999784,2.188784408256779e-12,2.188784408256779e-12,1.0,0.006851442621106439
2025-11-12,-0.0032125974619111,0.0055323888396995,0,0.9999999999944293,5.525082201489439e-12,5.525082201489439e-12,1.0,0.004180364623504978
2025-11-13,-0.0108607843688934,0.0061950491525924,0,0.9999999999388365,6.120331123611558e-11,6.120331123611558e-11,1.0,0.001961271674273758
2025-11-14,-0.0062930184554262,0.0064156799832089,0,0.9999999999766942,2.3315247415636395e-11,2.3315247415636395e-11,0.9999999999883424,-0.00046705941243004175
2025-11-17,-0.0077456698233245,0.0066842772828806,0,0.9999999999540705,4.590824536899588e-11,4.590824536899588e-11,0.9999999999770459,-0.004657876965443822
2025-11-18,-0.0059080704754703,0.0067352252606885,0,0.999999999968054,3.190674199100629e-11,3.190674199100629e-11,0.9999999999840467,-0.006804028117005101
2025-11-19,-0.010962903196884,0.0067149613735604,0,0.999999999883471,1.1653763099811524e-10,1.1653763099811524e-10,0.9999999999417312,-0.008354089263999682
2025-11-20,-0.0093897465031955,0.0068552796230444,0,0.9999999999107558,8.923082714915318e-11,8.923082714915318e-11,0.9999999999553846,-0.008059881690860101
2025-11-21,0.0172665917347981,0.0079601799667723,0,0.9999999998565272,1.4344423205652098e-10,1.4344423205652098e-10,0.9999999999282778,-0.0033479596528152417
2025-11-24,-0.0033341539472392,0.0078690312733951,0,0.9999999998764224,1.2352924832445792e-10,1.2352924832445792e-10,0.9999999999382354,-0.0024656564775981816
2025-11-25,0.0142116008079278,0.0085941400444651,0,0.9999999996323368,3.6770453548609824e-10,3.6770453548609824e-10,1.0,0.0015582777790814385
2025-11-26,0.0109929698870633,0.0089544267962088,0,0.9999999993433448,6.566803026282931e-10,6.566803026282931e-10,1.0,0.005949452395870899
2025-11-28,0.0037148616160446,0.0089739866016935,0,0.9999999993410711,6.589323569299797e-10,6.589323569299797e-10,1.0,0.008570374019718918
2025-12-01,-0.0051115455993936,0.0090473229686861,0,0.9999999975240144,2.475997129386338e-09,2.475997129386338e-09,1.0,0.004094746552880578
2025-12-02,0.0018617518816511,0.0090129751530137,0,0.9999999991708819,8.291257693457322e-10,8.291257693457322e-10,1.0,0.005133927718658638
2025-12-03,0.0104082799587682,0.009017817524093,0,0.9999999992552375,7.447324619807603e-10,7.447324619807603e-10,1.0,0.004373263548826718
2025-12-04,-0.0009208041551964,0.0087960083186628,0,0.9999999993474376,6.525232305243864e-10,6.525232305243864e-10,1.0,0.001990508740374778
2025-12-05,-0.0046167820839192,0.008882994189128,0,0.9999999985192289,1.4807534368213338e-09,1.4807534368213338e-09,1.0,0.0003241800003820178
2025-12-08,-0.0032444315867461,0.0088381397536758,0,0.9999999989694288,1.0306199023901548e-09,1.0306199023901548e-09,1.0,0.000697602802911518
2025-12-09,-0.0046533942111107,0.0083480523203607,0,0.9999999995742428,4.2574688689853727e-10,4.2574688689853727e-10,0.9999999997871265,-0.0006054264156408419
2025-12-10,0.0134354120369725,0.0088520820472693,0,0.9999999993710844,6.288693961955523e-10,6.288693961955523e-10,1.0,1.8388068845354155e-17
2025-12-11,0.0043624339454853,0.0088792286433309,0,0.9999999994973905,5.025841415593598e-10,5.025841415593598e-10,1.0,0.0010566476201363585
2025-12-12,-0.0085127910628936,0.0087402707711926,0,0.9999999974666025,2.5333538122166794e-09,2.5333538122166794e-09,1.0,0.0002774458243414785
2025-12-15,0.0108010614131995,0.0088982537603698,0,0.9999999994374775,5.625354286424862e-10,5.625354286424862e-10,1.0,0.003086544424330598
2025-12-16,-0.0044600111271247,0.0087548856998306,0,0.9999999989507842,1.0492198017364725e-09,1.0492198017364725e-09,1.0,0.0031252210411277987
2025-12-17,0.0049025215260091,0.0086193032831258,0,0.9999999997381792,2.6176797693638276e-10,2.6176797693638276e-10,1.0,0.001418642938935118
2025-12-18,0.0044150749557611,0.0080867774984016,0,0.9999999999179181,8.20301588305291e-11,8.20301588305291e-11,1.0,0.001429171140990278
2025-12-19,0.0094612414089016,0.0077045272842278,0,0.9999999999618012,3.8187497531470506e-11,3.8187497531470506e-11,1.0,0.005023977635349318
2025-12-22,0.0057254248868596,0.0070252908481279,0,0.9999999999882903,1.1744457306618875e-11,1.1744457306618875e-11,1.0,0.0040088503300813386
2025-12-23,0.0043294729976331,0.0068705285764346,0,0.9999999999901092,9.837050166748113e-12,9.837050166748113e-12,1.0,0.005766747155032898
2025-12-24,0.0022712316658472,0.0063786735562472,0,0.9999999998632347,1.367472805028366e-10,1.367472805028366e-10,1.0,0.0052404891830005185
