Date,TLT_ret,TLT_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2021-05-20,0.0081953586359282,0.0054899081546873,0,0.9999750543139377,2.4945686498396194e-05,2.4945686498396194e-05,1.0,0.0020802961535992823
2021-05-21,0.0032011481511173,0.0055613394736161,0,0.9999838981898718,1.6101810117620624e-05,1.6101810117620624e-05,1.0,0.0008589519450874821
2021-05-24,0.0036974226252389,0.0056476752657803,0,0.9999839930386419,1.6006961031930307e-05,1.6006961031930307e-05,1.0,0.002021999838884682
2021-05-25,0.0092207496065736,0.0056995871699406,0,0.9999742212615664,2.577873835158272e-05,2.577873835158272e-05,1.0,0.004378519309093322
2021-05-26,-0.0017223151152845,0.0057180716866919,0,0.9999849102397831,1.5089760600779927e-05,1.5089760600779927e-05,1.0,0.004518472780714702
2021-05-27,-0.0040302661407557,0.0057545914145726,0,0.9999838924837939,1.61075160511804e-05,1.61075160511804e-05,1.0,0.002073347825377922
2021-05-28,-0.0015881216221784,0.0057452139476748,0,0.9999859112068628,1.4088793176905349e-05,1.4088793176905349e-05,1.0,0.0011154938707187822
2021-06-01,-0.0002243596709726,0.0057436531183829,0,0.9999864042644003,1.3595735759516209e-05,1.3595735759516209e-05,1.0,0.00033113741147648213
2021-06-02,0.0023127391280319,0.0055491167827754,0,0.9999848156992399,1.5184300591926866e-05,1.5184300591926866e-05,0.999992407849704,-0.0010504646842318579
2021-06-03,-0.0037605848100252,0.0055827954052489,0,0.9999796814917911,2.0318508495493004e-05,2.0318508495493004e-05,0.9999898407457523,-0.001458118623179998
2021-06-04,0.013601604376772,0.0064075656203319,0,0.9999402984699897,5.9701530196301654e-05,5.9701530196301654e-05,1.0,0.002068255480325542
2021-06-07,-0.0030782693044328,0.0063440960357614,0,0.9999814156943785,1.858430593254301e-05,1.858430593254301e-05,1.0,0.0017702259438746623
2021-06-08,0.0070015270955893,0.0060259769418925,0,0.9999804365692485,1.9563430543010883e-05,1.9563430543010883e-05,1.0,0.0032154032971870423
2021-06-09,0.0087902834776088,0.0060485124967055,0,0.9999757848175871,2.4215182146858165e-05,2.4215182146858165e-05,1.0,0.004510912167102423
2021-06-10,0.0059809968306626,0.0053705647461806,0,0.9999780962978196,2.1903702186188925e-05,2.1903702186188925e-05,1.0,0.006459228495239983
2021-06-11,-0.0016145065118251,0.0054481549047511,0,0.9999773983416514,2.260165877438532e-05,2.260165877438532e-05,1.0,0.003416006317520562
2021-06-14,-0.0076890146932505,0.0056378067921711,0,0.9999041348670715,9.586513328564908e-05,9.586513328564908e-05,1.0,0.0024938572397570223
2021-06-15,-0.0012045520720787,0.0056100840766454,0,0.9993591204228087,0.0006408795769797608,0.0006408795769797608,1.0,0.0008526414062234222
