Date,SPY_ret,SPY_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2017-06-29,-0.0088279885310271,0.0045643899308393,1,2.5674831825969242e-05,0.9999743251677533,2.5674831825969242e-05,0.999987162584087,-0.0012309687040295014
2017-06-30,0.0018628636941097,0.0045169850183533,1,9.490294172870292e-06,0.9999905097061077,9.490294172870292e-06,0.9999952548529136,-0.0010971382363477813
2017-07-03,0.0016943014841086,0.0045357048355914,1,8.596697993049435e-06,0.9999914033020367,8.596697993049435e-06,0.9999957016510035,-0.0008897957252309213
2017-07-05,0.0023092605302665,0.0045061075785165,1,9.540153313729859e-06,0.9999904598462637,9.540153313729859e-06,1.0,0.001189841395958079
2017-07-06,-0.0091863003216529,0.0049420164706006,1,2.3728438756772146e-05,0.9999762715611166,2.3728438756772146e-05,0.9999881357806216,-0.0024295726288390412
2017-07-07,0.0064639581060382,0.0051736696103682,1,1.0875587581570054e-05,0.9999891244124453,1.0875587581570054e-05,1.0,0.0006288166985740185
2017-07-10,0.001073455912746,0.0051687316608795,1,7.213179931366855e-06,0.9999927868198973,7.213179931366855e-06,1.0,0.0004709351423012785
2017-07-11,-0.0007428615430371,0.0051714119162302,1,7.441767613989745e-06,0.999992558232812,7.441767613989745e-06,0.9999962791161929,-1.6497463127861512e-05
2017-07-12,0.0074863501265962,0.0053312680406586,1,1.1061532854767007e-05,0.9999889384673836,1.1061532854767007e-05,1.0,0.0010189204561380785
2017-07-13,0.0016788977882562,0.0053312344353088,1,7.125439474334669e-06,0.9999928745609507,7.125439474334669e-06,1.0,0.003191960078119898
2017-07-14,0.004653587024876,0.005390609391791,1,7.941336999249272e-06,0.9999920586630382,7.941336999249272e-06,1.0,0.002829885861887459
2017-07-17,-0.0001223299011364,0.0053924476030283,1,6.973191468754802e-06,0.999993026808381,6.973191468754802e-06,1.0,0.002590728699110979
2017-07-18,0.000529395788326,0.0050794389101431,1,7.244586059441467e-06,0.9999927554143628,7.244586059441467e-06,1.0,0.0028451801653835984
2017-07-19,0.0053992321027057,0.0049268850271774,1,9.258989025666007e-06,0.9999907410111794,9.258989025666007e-06,1.0,0.0024277565606054983
2017-07-20,0.0004454896614325,0.0049214799891209,1,7.5295954144582384e-06,0.9999924704044756,7.5295954144582384e-06,1.0,0.002181074935240759
2017-07-21,-0.0008908949225129,0.0049285378319307,1,7.686792615564701e-06,0.9999923132076979,7.686792615564701e-06,1.0,0.0010721785457629787
2017-07-24,-0.0002430126706454,0.0049333486509895,1,7.5269945772538475e-06,0.9999924730056109,7.5269945772538475e-06,1.0,0.0010480419918611785
