Date,VNQ_ret,VNQ_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2024-11-07,0.0119264751916654,0.0114113159757948,0,0.9999999951129439,4.887083981485636e-09,4.887083981485636e-09,1.0,0.0006786173775823797
2024-11-08,0.0148149636467209,0.011615904808181,0,0.9999999931893626,6.810605116607781e-09,6.810605116607781e-09,1.0,0.0058631680549284595
2024-11-11,-0.0050187327992143,0.0116065687516421,0,0.9999999229717135,7.702828864110273e-08,7.702828864110273e-08,1.0,0.0026803696321921595
2024-11-12,-0.0139331591729285,0.011647689468769,0,0.9999992830344423,7.169655476000795e-07,7.169655476000795e-07,0.9999996415172262,-0.0027446827532137405
2024-11-13,0.0055119689501903,0.0114098897210147,0,0.9999999912033672,8.796584605830923e-09,8.796584605830923e-09,1.0,0.0026603031632867597
2024-11-14,-0.0090257193526815,0.0114449393226097,0,0.9999998697262611,1.3027376533586975e-07,1.3027376533586975e-07,0.9999999348631173,-0.0015301357455826201
2024-11-15,0.0005331806915122,0.0112619225697548,0,0.9999999874365814,1.256345529013138e-08,1.256345529013138e-08,0.9999999937182724,-0.00438649233662436
2024-11-18,0.0072233440634115,0.0106101176485218,0,0.9999999989349817,1.0649691515247849e-09,1.0649691515247849e-09,0.9999999994675155,-0.0019380769640991995
2024-11-19,0.0048569303090681,0.0106716277613316,0,0.9999999983361931,1.6638218981933529e-09,1.6638218981933529e-09,1.0,0.0018199409323001203
2024-11-20,-0.001264815218844,0.0105168827957827,0,0.999999996832571,3.1674531048573497e-09,3.1674531048573497e-09,1.0,0.0004645840984932601
2024-11-21,0.0073552324320018,0.0106580666192447,0,0.9999999988255013,1.1744431530004123e-09,1.1744431530004123e-09,1.0,0.0037407744554299196
2024-11-22,0.0075094422971903,0.0105898469333777,0,0.9999999990184278,9.815726148163193e-10,9.815726148163193e-10,1.0,0.00513602677656554
2024-11-25,0.0138274604018792,0.0110044646549244,0,0.9999999984571559,1.54282070807434e-09,1.54282070807434e-09,1.0,0.00645685004425908
2024-11-26,0.0039889223981226,0.0108596314441391,0,0.9999999970890485,2.9109098873862573e-09,2.9109098873862573e-09,1.0,0.0062832484620699795
2024-11-27,0.0064097452133712,0.010898583672439,0,0.9999999976771505,2.3228585358971876e-09,2.3228585358971876e-09,1.0,0.00781816054851302
2024-11-29,-0.0044722922889435,0.0101077677325742,0,0.9999999975136689,2.4863702920700764e-09,2.4863702920700764e-09,1.0,0.0054526556043239605
2024-12-02,-0.014675248690484,0.010380639137085,0,0.9999999368275232,6.317244301867453e-08,6.317244301867453e-08,1.0,0.0010157174067890995
2024-12-03,-0.0050785870339458,0.01026657964635,0,0.9999999959868546,4.013152988644239e-09,4.013152988644239e-09,0.9999999979934235,-0.0027654920803759004
2024-12-04,-0.0027051822780392,0.0098902989457502,0,0.999999998940325,1.0596744136995964e-09,1.0596744136995964e-09,0.9999999994701627,-0.00410431301560826
2024-12-05,-0.0023992448980585,0.0084953185118182,0,0.9999999999492957,5.071896416516148e-11,5.071896416516148e-11,0.9999999999746405,-0.0058661110378942
2024-12-06,-0.0014631823129902,0.0081310433835045,0,0.9999999999807869,1.923844862225679e-11,1.923844862225679e-11,0.9999999999903808,-0.0052642890427035405
2024-12-09,0.002819937289382,0.0074403819755945,0,0.999999999998181,1.8431564344878767e-12,1.8431564344878767e-12,0.9999999999990784,-0.00176525184673034
2024-12-10,-0.0146033675260635,0.0080632493057317,0,0.999999999346187,6.538658297858311e-10,6.538658297858311e-10,0.9999999996730671,-0.0036702079451538805
2024-12-11,-0.0023309577087621,0.0074374371987744,0,0.9999999999943157,5.692393960096305e-12,5.692393960096305e-12,0.9999999999971538,-0.00359536303129846
2024-12-12,-0.0015924102825715,0.0073343377132123,0,0.9999999999961346,3.874683574119681e-12,3.874683574119681e-12,0.9999999999980627,-0.00343399610820106
2024-12-13,-0.0028728296043761,0.007071381095182,0,0.9999999999969305,3.1255367376265685e-12,3.1255367376265685e-12,0.9999999999984373,-0.00371592556647824
2024-12-16,-0.0035225478527163,0.0071149145361986,0,0.999999999996021,4.016460883659754e-12,4.016460883659754e-12,0.9999999999979918,-0.0049844225948979
2024-12-17,-0.0048233245900534,0.0069662656453927,0,0.9999999990884589,9.115197572376231e-10,9.115197572376231e-10,0.9999999995442401,-0.0030284140076958796
2024-12-18,-0.0421345557569585,0.0114540533173991,0,0.9681227322348038,0.03187726776521687,0.03187726776521687,0.9840613661173916,-0.010989133617335159
2024-12-19,-0.0155866382824711,0.0117763458028659,0,0.9996781439213343,0.00032185607863835497,0.00032185607863835497,0.9998390719606809,-0.01378797921731508
2024-12-20,0.0167066880870845,0.0124118016897522,0,0.9999998410134039,1.5898664888865732e-07,1.5898664888865732e-07,0.9999999205066756,-0.00987207567902296
2024-12-23,0.0039031823618106,0.012271136808902,0,0.9999999152463523,8.4753634761752e-08,8.4753634761752e-08,0.9999999576231826,-0.00838692963611758
2024-12-24,0.0066206441512399,0.0118325803856944,0,0.9999999785951561,2.1404839321034494e-08,2.1404839321034494e-08,0.9999999892975804,-0.00609813588785892
2024-12-26,0.002680701166325,0.0117902699958352,0,0.9999999686534697,3.134647676233323e-08,3.134647676233323e-08,1.0,0.00286491549679778
