Date,MSFT_ret,MSFT_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2015-03-27,-0.0058404924614253,0.013095683045476,0,0.9999052331463963,9.476685320862043e-05,9.476685320862043e-05,0.9999526165733956,-0.009113077235096901
2015-03-30,-0.0002442810107201,0.0130821053811965,0,0.9999452469248106,5.4753075575042226e-05,5.4753075575042226e-05,0.9999726234622125,-0.00906852156381852
2015-03-31,-0.0073511804820793,0.0128928847875698,0,0.999939254680319,6.0745319960126816e-05,6.0745319960126816e-05,0.9999696273400199,-0.01072537207017066
2015-04-01,0.001474500166297,0.0129236206861191,0,0.9999286579224834,7.134207717854118e-05,7.134207717854118e-05,0.9999643289614107,-0.003601906756110479
2015-04-02,-0.0106160154562406,0.013002015712711,0,0.9997033385629813,0.00029666143706536804,0.00029666143706536804,0.9998516692814673,-0.00451549384883366
2015-04-06,0.0307941910417452,0.0146223514758615,0,0.9984945947509267,0.0015054052492681211,0.0015054052492681211,1.0,0.002811442851800441
2015-04-07,-0.0004817994575184,0.0143271815625637,0,0.999646273610751,0.0003537263890047426,0.0003537263890047426,1.0,0.002763939162440781
2015-04-08,-0.0026522305815268,0.0137114234457517,0,0.9998879591809601,0.0001120408190573708,0.0001120408190573708,1.0,0.0037037291425512805
2015-04-09,0.0014481080270969,0.0137194625432521,0,0.9999296740280244,7.032597160921501e-05,7.032597160921501e-05,1.0,0.0036984507147112605
2015-04-10,0.0057689963651235,0.012705611457298,0,0.9999550009381369,4.499906191865942e-05,4.499906191865942e-05,1.0,0.006975453078984081
2015-04-13,0.0009583429258785,0.012569654249627,0,0.9999605902056516,3.940979472994018e-05,3.940979472994018e-05,1.0,0.0010082834558107407
2015-04-14,-0.0026376028345241,0.0125530207049301,0,0.9999551534844681,4.484651515662019e-05,4.484651515662019e-05,1.0,0.0005771227804096006
2015-04-15,0.0145396146938158,0.0129481045522448,0,0.9999127362522022,8.726374746280981e-05,8.726374746280981e-05,1.0,0.00401549183547812
2015-04-16,-0.0023690756319823,0.0122164362190819,0,0.9998574388065489,0.00014256119386672306,0.00014256119386672306,1.0,0.0032520551036622804
2015-04-17,-0.0128910555125554,0.0124977878334442,0,0.9987962774815435,0.0012037225187929992,0.0012037225187929992,0.9993981387406035,-0.00047995527187349936
2015-04-20,0.0305238115338888,0.013992777622986,0,0.9925678095256983,0.00743219047390727,0.00743219047390727,1.0,0.0054331384497285605
2015-04-21,-0.00631195079424,0.0140646657837298,0,0.9905310376565138,0.00946896234377562,0.00946896234377562,1.0,0.004698268857785381
2015-04-22,0.0081747433783143,0.0141895845694963,0,0.9766849864743666,0.023315013525254287,0.023315013525254287,1.0,0.0034252945946850804
2015-04-23,0.0081081508590266,0.0117595192012788,0,0.9059674615555329,0.09403253844418362,0.09403253844418362,1.0,0.005520739892886861
2015-04-24,0.0994134041103999,0.0245486543035706,1,9.471382144555413e-18,1.0,1.0,1.0,0.02798163181747792
2015-04-27,0.0033368222642335,0.0243714893061066,1,2.913727094196822e-08,0.9999999708625187,0.9999999708625187,1.0,0.022544233963546857
2015-04-28,0.023254317410569,0.0245216564872387,1,5.084825365807234e-09,0.9999999949150151,0.9999999949150151,1.0,0.02845748760450866
2015-04-29,-0.0020359465804543,0.0243619841641453,1,2.9330097004565133e-08,0.9999999706697058,0.9999999706697058,1.0,0.026415349612754935
2015-04-30,-0.0085980655223715,0.0246367942971326,1,1.4393678187753877e-08,0.999999985606337,0.999999985606337,1.0,0.023074106336475324
2015-05-01,0.0004112037082715,0.024298437424406,1,3.347523265168225e-08,0.9999999665251386,0.9999999665251386,1.0,0.0032736662560496426
2015-05-04,-0.0086687765314427,0.0240741678274387,1,3.666220869338877e-08,0.9999999633373597,0.9999999633373597,1.0,0.0008725464969144024
2015-05-05,-0.0133558314331823,0.0244667361390679,1,1.3613566039153457e-08,0.9999999863866834,0.9999999863866834,0.5000000068066583,-0.0064494832718358566
2015-05-06,-0.0281228734352401,0.0256214231771298,1,2.629306375118292e-10,0.999999999737156,0.999999999737156,0.500000000131422,-0.011666868642793017
2015-05-07,0.0090343492361371,0.0256136964963273,1,2.76615491824992e-09,0.9999999972342266,0.9999999972342266,0.5000000013828867,-0.008140385691091297
2015-05-08,0.0222348801328077,0.025871692984105,1,5.27037848941905e-10,0.9999999994734026,0.9999999994734026,0.5000000002632987,-0.003775650406184057
2015-05-11,-0.0079901029097232,0.0260538588828907,1,1.1914814928165046e-09,0.9999999988085619,0.9999999988085619,0.500000000595719,-0.003639915681840157
2015-05-12,-0.0004222165134552,0.0260185345517514,1,1.6019589518156972e-09,0.9999999983983798,0.9999999983983798,0.5000000008008101,-0.001053192697894737
2015-05-13,0.0058958032333969,0.0259481397632251,1,1.6966814250601193e-09,0.9999999983028829,0.9999999983028829,1.0,0.005750542635832663
2015-05-14,0.022627000959927,0.0261261460106561,1,3.110780528801107e-10,0.9999999996889528,0.9999999996889528,1.0,0.008469072980590645
2015-05-15,-0.0086581468119699,0.0259712468357614,1,1.338683032781776e-09,0.9999999986612238,0.9999999986612238,1.0,0.0022904675916351237
2015-05-18,-0.0060221934475415,0.025543956120579,1,3.3331957732951827e-09,0.9999999966667019,0.9999999966667019,1.0,0.0026840494840714643
2015-05-19,-0.0025192018494271,0.0254647044636275,1,4.2866965268979504e-09,0.9999999957135515,0.9999999957135515,1.0,0.002264652416877084
2015-05-20,0.0,0.0254902572969336,1,4.325794305348702e-09,0.9999999956744432,0.9999999956744432,1.0,0.0010854917701977039
2015-05-21,-0.0033684349996739,0.0255550881111713,1,8.35878891323831e-06,0.9999916412111008,0.9999916412111008,0.5000041793944496,-0.004113595421722476
2015-05-22,-0.0110257581948611,0.0127775120777692,0,0.8480459862495953,0.15195401375063355,0.15195401375063355,0.9240229931246833,-0.004587117698300716
2015-05-26,-0.0066320568179275,0.012806171881903,0,0.9793303653941424,0.020669634605425723,0.020669634605425723,0.9896651826972871,-0.004709090372377917
2015-05-27,0.0216565529669377,0.0126496297460237,0,0.9947315604878482,0.005268439511937185,0.005268439511937185,1.0,0.00012606059089504337
2015-05-28,-0.0033660298278726,0.0126573184064879,0,0.9994043209383612,0.0005956790614637272,0.0005956790614637272,0.9997021604692682,-0.0005471453746794765
2015-05-29,-0.0125118757490409,0.0128047620424837,0,0.9998288079935895,0.00017119200633720975,0.00017119200633720975,0.9999144039968314,-0.0023758335245528763
2015-06-01,0.0078646559756642,0.0129719172645616,0,0.9999340558795557,6.594412024906371e-05,6.594412024906371e-05,1.0,0.0014022493095521837
2015-06-02,-0.0065849088880931,0.0129167459859515,0,0.9999433491633749,5.6650836533343174e-05,5.6650836533343174e-05,1.0,0.0014116788955190638
2015-06-03,-0.0014933546434383,0.0125908224122808,0,0.9999583361953523,4.166380504651021e-05,4.166380504651021e-05,0.9999791680974768,-0.003218302626556136
2015-06-04,-0.0105138244888619,0.0110804411135793,0,0.9999584063090181,4.159369071624538e-05,4.159369071624538e-05,0.999979203154642,-0.004647861558753996
2015-06-05,-0.0047568385835167,0.0109437831266014,0,0.9999704873697229,2.951263047731793e-05,2.951263047731793e-05,0.9999852436847614,-0.003096854125649156
2015-06-08,-0.0089256859705256,0.0097194430081872,0,0.9999677484091527,3.22515910679062e-05,3.22515910679062e-05,0.999983874204466,-0.006454922514887116
2015-06-09,-0.0017509838596968,0.009611091171366,0,0.999973811777674,2.6188222423729934e-05,2.6188222423729934e-05,0.9999869058887881,-0.005488137509207856
2015-06-10,0.0208115617318921,0.0108343180590393,0,0.999929318732595,7.068126732510187e-05,7.068126732510187e-05,0.9999646593663374,-0.0010271542341417756
2015-06-11,-0.0036539577769765,0.0107493973953987,0,0.9999702347523242,2.9765247449456474e-05,2.9765247449456474e-05,1.0,0.0003448191082353044
2015-06-12,-0.0101721814440532,0.0093791612552561,0,0.9999636917289131,3.630827069906577e-05,3.630827069906577e-05,0.9999818458646504,-0.0007382494638719956
2015-06-15,-0.0107163651988913,0.0094602902580124,0,0.9999627744262756,3.72255734336514e-05,3.72255734336514e-05,0.9999813872132832,-0.0010963853095451355
2015-06-16,0.0076664259249347,0.0096982494783086,0,0.9999749559208938,2.5044079302494882e-05,2.5044079302494882e-05,1.0,0.0007870966473811647
2015-06-17,0.0030499392739564,0.0097622852582951,0,0.9999766352849491,2.3364715162362875e-05,2.3364715162362875e-05,0.9999883176424188,-0.0027652278442059754
2015-06-18,0.0161832144296862,0.0105512566918976,0,0.9999549434333763,4.5056566843811625e-05,4.5056566843811625e-05,1.0,0.001202206597126565
2015-06-19,-0.0133592483501717,0.0109042737458744,0,0.9999487876583735,5.1212341542472795e-05,5.1212341542472795e-05,1.0,0.0005647932159028649
2015-06-22,0.0028160137469438,0.0106992860258497,0,0.9999745162804433,2.5483719773513245e-05,2.5483719773513245e-05,1.0,0.003271269005069885
2015-06-23,-0.0069461913295309,0.0107086491447961,0,0.9999698277329016,3.0172267397040645e-05,3.0172267397040645e-05,1.0,0.00034874555417676483
2015-06-24,-0.0058985778297471,0.0093643677984649,0,0.9999728249394986,2.7175060258094612e-05,2.7175060258094612e-05,0.999986412469871,-0.0014409578665639353
2015-06-25,0.0002193668219574,0.0093734304175429,0,0.9999767225043663,2.327749565150753e-05,2.327749565150753e-05,0.9999883612521743,-0.004633727388109696
2015-06-26,-0.0085802412232709,0.0091791185025313,0,0.9999632050979138,3.679490200282094e-05,3.679490200282094e-05,0.9999816025489986,-0.003677925962729536
2015-06-29,-0.019859782706168,0.0097297051060665,0,0.9999037711241395,9.62288755343807e-05,9.62288755343807e-05,0.9999518855622328,-0.008213085253351895
2015-06-30,-0.0049704148840534,0.0097061423147069,0,0.9999699333411549,3.0066659032259157e-05,3.0066659032259157e-05,0.9999849666704839,-0.007817929964256396
2015-07-01,0.0067719655076791,0.0099485090419869,0,0.9999759679535697,2.4032046543105968e-05,2.4032046543105968e-05,0.9999879839767285,-0.0052838212967711564
2015-07-02,-0.0011258621862631,0.0097769103291893,0,0.9999773276791507,2.2672320959580608e-05,2.2672320959580608e-05,0.9999886638395202,-0.005552867098415256
2015-07-06,-0.0002250461451053,0.0097660641689111,0,0.9999776936497691,2.2306349798061813e-05,2.2306349798061813e-05,0.999988846825101,-0.0038818280827821357
