Date,KO,PEP
2021-09-21,47.59870910644531,134.5338134765625
2021-09-22,47.669166564941406,134.94564819335938
2021-09-23,47.58990478515625,135.05081176757812
2021-09-24,47.45781326293945,135.1121368408203
2021-09-27,47.21122741699219,133.81533813476562
2021-09-28,46.35700607299805,132.35206604003906
2021-09-29,46.63880920410156,133.44732666015625
2021-09-30,46.20730209350586,131.79127502441406
2021-10-01,46.691650390625,132.26441955566406
2021-10-04,46.66522979736328,131.6072540283203
2021-10-05,46.74449157714844,132.38711547851562
2021-10-06,47.299293518066406,135.77806091308594
2021-10-07,47.448997497558594,137.0310516357422
2021-10-08,47.66035079956055,136.71560668945312
2021-10-11,47.757225036621094,136.8996124267578
2021-10-12,47.757225036621094,137.5041961669922
2021-10-13,47.76604080200195,138.4329833984375
2021-10-14,48.091880798339844,139.54580688476562
2021-10-15,47.977386474609375,139.15145874023438
2021-10-18,47.50184631347656,138.52059936523438
2021-10-19,47.6867790222168,140.2818145751953
2021-10-20,48.10948944091797,141.3419952392578
2021-10-21,47.86290740966797,139.47567749023438
2021-10-22,47.95096969604492,140.16786193847656
2021-10-25,47.757225036621094,139.51075744628906
2021-10-26,47.96858215332031,141.21934509277344
2021-10-27,48.893253326416016,140.72866821289062
2021-10-28,49.35118865966797,141.6136474609375
2021-10-29,49.64181137084961,141.59613037109375
2021-11-01,49.46567153930664,141.2981719970703
2021-11-02,49.404022216796875,142.59495544433594
2021-11-03,49.57135009765625,143.96189880371094
2021-11-04,49.8443489074707,143.97064208984375
2021-11-05,50.05570602416992,145.451416015625
2021-11-08,49.6065788269043,142.32339477539062
2021-11-09,49.74748229980469,143.2696533203125
2021-11-10,49.95003128051758,143.7340545654297
2021-11-11,49.96764373779297,142.55117797851562
2021-11-12,49.853153228759766,142.51612854003906
2021-11-15,49.86196517944336,143.5237579345703
2021-11-16,49.509708404541016,143.0944061279297
2021-11-17,49.23670959472656,143.1470184326172
2021-11-18,48.796390533447266,143.1908416748047
2021-11-19,48.5498046875,143.5325469970703
2021-11-22,48.84922790527344,143.83047485351562
2021-11-23,49.21029281616211,144.79429626464844
2021-11-24,48.813987731933594,143.47120666503906
2021-11-26,47.31690979003906,141.1930694580078
2021-11-29,48.065452575683594,143.8217010498047
2021-11-30,46.547874450683594,140.0014190673828
2021-12-01,46.41476058959961,140.3343505859375
2021-12-02,47.098106384277344,141.6884307861328
2021-12-03,47.51521682739258,145.29638671875
2021-12-06,48.731056213378906,146.80482482910156
2021-12-07,48.99729919433594,146.63720703125
2021-12-08,48.81093215942383,146.8930206298828
2021-12-09,48.68667984008789,146.70782470703125
2021-12-10,49.94689178466797,149.05422973632812
2021-12-13,51.260345458984375,149.7952423095703
2021-12-14,51.29585647583008,149.4247589111328
2021-12-15,51.5265998840332,151.3478240966797
2021-12-16,52.05020523071289,151.56832885742188
2021-12-17,51.233726501464844,148.46324157714844
2021-12-20,51.065120697021484,149.4512176513672
2021-12-21,51.26922607421875,149.0101776123047
2021-12-22,51.63309097290039,149.9364013671875
2021-12-23,51.66858673095703,149.76878356933594
2021-12-27,52.05020523071289,151.25961303710938
2021-12-28,52.25432205200195,152.044677734375
2021-12-29,52.316436767578125,152.58277893066406
2021-12-30,52.16556930541992,152.31814575195312
2021-12-31,52.547176361083984,153.23558044433594
2022-01-03,52.627071380615234,152.59161376953125
2022-01-04,53.50564956665039,152.8121337890625
2022-01-05,53.94939041137695,153.33261108398438
2022-01-06,53.6653938293457,153.36790466308594
2022-01-07,53.54115295410156,153.5619659423828
2022-01-10,53.6298942565918,153.641357421875
2022-01-11,53.64765167236328,153.57078552246094
2022-01-12,53.72751998901367,153.4031982421875
2022-01-13,54.04701232910156,153.65017700195312
2022-01-14,54.481868743896484,154.93807983398438
2022-01-18,54.04701232910156,153.4561309814453
2022-01-19,54.13575744628906,154.5587615966797
2022-01-20,53.91389083862305,153.4384765625
2022-01-21,53.64765167236328,153.68548583984375
2022-01-24,53.212791442871094,152.9003448486328
2022-01-25,53.08855056762695,151.1448974609375
2022-01-26,52.89329147338867,149.5482940673828
2022-01-27,52.93767166137695,149.40711975097656
2022-01-28,53.99376678466797,152.31814575195312
2022-01-31,54.144630432128906,153.06797790527344
2022-02-01,53.745277404785156,152.02703857421875
2022-02-02,54.295509338378906,154.78814697265625
2022-02-03,54.67711639404297,154.6999053955078
2022-02-04,54.10025405883789,152.15940856933594
2022-02-07,54.66823959350586,151.5595245361328
2022-02-08,55.023231506347656,151.74478149414062
2022-02-09,54.171260833740234,151.67420959472656
2022-02-10,54.47299575805664,148.5249786376953
2022-02-11,53.50564956665039,148.71022033691406
2022-02-14,53.85176467895508,147.0518035888672
2022-02-15,54.055885314941406,146.39901733398438
2022-02-16,54.04701232910156,146.69900512695312
2022-02-17,55.129730224609375,147.0959014892578
2022-02-18,55.50246810913086,147.94277954101562
2022-02-22,55.2717170715332,148.50735473632812
2022-02-23,54.659358978271484,147.04296875
2022-02-24,53.700889587402344,144.4847869873047
2022-02-25,55.7775764465332,148.53379821777344
2022-02-28,55.23622131347656,144.44070434570312
2022-03-01,54.996604919433594,143.14395141601562
2022-03-02,55.404842376708984,145.1287841796875
2022-03-03,55.44034194946289,144.97335815429688
2022-03-04,55.529083251953125,147.17543029785156
2022-03-07,54.206748962402344,144.24525451660156
2022-03-08,52.059078216552734,140.17848205566406
2022-03-09,52.3253173828125,139.76119995117188
2022-03-10,51.36684799194336,137.19505310058594
2022-03-11,51.402339935302734,136.50245666503906
2022-03-14,52.35026931762695,138.42039489746094
2022-03-15,53.316070556640625,141.18186950683594
2022-03-16,53.17299270629883,141.80345153808594
2022-03-17,53.73637390136719,142.9044647216797
2022-03-18,53.745323181152344,144.5471649169922
2022-03-21,54.1745719909668,144.34292602539062
2022-03-22,54.371307373046875,145.9234619140625
2022-03-23,54.01360321044922,145.1598358154297
2022-03-24,54.53227615356445,146.03887939453125
2022-03-25,55.02411651611328,146.72262573242188
2022-03-28,55.37288284301758,147.15769958496094
2022-03-29,55.58750534057617,149.34202575683594
2022-03-30,55.6322135925293,149.13780212402344
2022-03-31,55.444427490234375,148.62277221679688
